id,smarts,entry_id,mechanism_id
657,[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:4].[O&D1&v2&H1&0*&!R:5]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D1&v2&H1&0*&!R:3].[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:4],[696],[1]
658,[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D1&v2&H1&0*&!R:3].[O&D2&v2&H0&0*&!R:4]-[P&D4&v5&H0&0*&!R:5]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:5].[O&D1&v2&H1&0*&!R:4],[696],[1]
659,[C&D1&v4&H3&0*&!R&z1:1]-[S&D3&v3&H0&+&!R:2].[C&D1&v4&H3&0*&!R&z1:3]-[S&D3&v3&H0&+&!R:4].[c&D3&v4&H0&0*&R&z1:5]1:[n&D2&v3&H1&0*&R:6]:[c&D3&v4&H0&0*&R&z1:7](:[c&D3&v4&H0&0*&R&z0:8]:[c&D3&v4&H0&0*&R&z0:9]:1)-[C&D2&v4&H2&0*&R&z0:10]-[c&D3&v4&H0&0*&R&z1:11]1:[n&D2&v3&H1&0*&R:12]:[c&D3&v4&H0&0*&R&z1:13](:[c&D3&v4&H0&0*&R&z0:14]:[c&D3&v4&H0&0*&R&z0:15]:1)-[C&D2&v4&H2&0*&R&z0:16]>>[C&D1&v4&H3&0*&!R&z0:3]-[C&D4&v4&H0&0*&R&z0:8]1-[C&D3&v4&H0&0*&R&z1:7](=[C&D2&v4&H1&0*&R&z0:10]-[C&D3&v4&H0&0*&R&z1:11]2=[N&D2&v3&H0&0*&R:12]-[C&D3&v4&H0&0*&R&z1:13](=[C&D2&v4&H1&0*&R&z0:16])-[C&D4&v4&H0&0*&R&z0:14](-[C&D1&v4&H3&0*&!R&z0:1])-[C&D3&v4&H1&0*&R&z0:15]-2)-[N&D2&v3&H1&0*&R:6]-[C&D3&v4&H0&0*&R&z1:5]=[C&D3&v4&H0&0*&R&z0:9]-1.[S&D2&v2&H0&0*&!R:2].[S&D2&v2&H0&0*&!R:4],[702],[1]
660,[C&D1&v4&H3&0*&!R&z0:1]-[C&D4&v4&H0&0*&R&z0:2]1-[C&D3&v4&H0&0*&R&z1:3](=[C&D2&v4&H1&0*&R&z0:4]-[C&D3&v4&H0&0*&R&z1:5]2=[N&D2&v3&H0&0*&R:6]-[C&D3&v4&H0&0*&R&z1:7](=[C&D2&v4&H1&0*&R&z0:8])-[C&D4&v4&H0&0*&R&z0:9](-[C&D1&v4&H3&0*&!R&z0:10])-[C&D3&v4&H1&0*&R&z0:11]-2)-[N&D2&v3&H1&0*&R:12]-[C&D3&v4&H0&0*&R&z1:13]=[C&D3&v4&H0&0*&R&z0:14]-1.[S&D2&v2&H0&0*&!R:15].[S&D2&v2&H0&0*&!R:16]>>[C&D1&v4&H3&0*&!R&z1:10]-[S&D3&v3&H0&+&!R:15].[C&D1&v4&H3&0*&!R&z1:1]-[S&D3&v3&H0&+&!R:16].[c&D3&v4&H0&0*&R&z1:13]1:[n&D2&v3&H1&0*&R:12]:[c&D3&v4&H0&0*&R&z1:3](:[c&D3&v4&H0&0*&R&z0:2]:[c&D3&v4&H0&0*&R&z0:14]:1)-[C&D2&v4&H2&0*&R&z0:4]-[c&D3&v4&H0&0*&R&z1:5]1:[n&D2&v3&H1&0*&R:6]:[c&D3&v4&H0&0*&R&z1:7](:[c&D3&v4&H0&0*&R&z0:9]:[c&D3&v4&H0&0*&R&z0:11]:1)-[C&D2&v4&H2&0*&R&z0:8],[702],[1]
661,[N&D1&v3&H2&0*&!R:1]-[C&D3&v4&H1&0*&!R&z1:2]-[C&D2&v4&H2&0*&!R&z0:3]>>[C&D2&v4&H1&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3].[N&D0&v3&H3&0*&!R:1],"[708, 708]","[2, 3]"
662,[C&D2&v4&H1&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:2].[N&D0&v3&H3&0*&!R:3]>>[N&D1&v3&H2&0*&!R:3]-[C&D3&v4&H1&0*&!R&z1:1]-[C&D2&v4&H2&0*&!R&z0:2],"[708, 708]","[2, 3]"
663,[N&D1&v3&H2&0*&!R:1]-[C&D3&v4&H1&0*&!R&z1:2]-[C&D2&v4&H2&0*&!R&z0:3]-[c&D3&v4&H0&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z0:5]>>[C&D2&v4&H1&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3]-[c&D3&v4&H0&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z0:5].[N&D0&v3&H3&0*&!R:1],[708],[1]
664,[C&D2&v4&H1&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:2]-[c&D3&v4&H0&0*&R&z0:3]:[c&D2&v4&H1&0*&R&z0:4].[N&D0&v3&H3&0*&!R:5]>>[N&D1&v3&H2&0*&!R:5]-[C&D3&v4&H1&0*&!R&z1:1]-[C&D2&v4&H2&0*&!R&z0:2]-[c&D3&v4&H0&0*&R&z0:3]:[c&D2&v4&H1&0*&R&z0:4],[708],[1]
665,[O&D1&v2&H1&0*&!R:1]-[O&D1&v2&H1&0*&!R:2].[c&D3&v4&H0&0*&R&z1:3](:[c&D2&v4&H1&0*&R&z0:4]:[c&D3&v4&H0&0*&R&z1:5]):[n&D2&v3&H0&0*&R:6]:[c&D3&v4&H0&0*&R&z1:7]:[c&D2&v4&H1&0*&R&z0:8]:[c&D3&v4&H0&0*&R&z1:9]1:[n&D2&v3&H1&0*&R:10]:[c&D3&v4&H0&0*&R&z1:11](:[c&D2&v4&H1&0*&R&z0:12]:[c&D3&v4&H0&0*&R&z1:13]:[n&D2&v3&H0&0*&R:14]:[c&D3&v4&H0&0*&R&z1:15]:[c&D2&v4&H1&0*&R&z0:16]:[c&D3&v4&H0&0*&R&z1:17]):[c&D3&v4&H0&0*&R&z0:18]:[c&D3&v4&H0&0*&R&z0:19]:1.[c&D3&v4&H0&0*&R&z1:20]1:[c&D2&v4&H1&0*&R&z0:21]:[c&D2&v4&H1&0*&R&z0:22]:[c&D2&v4&H1&0*&R&z0:23]:[c&D2&v4&H1&0*&R&z0:24]:[c&D3&v4&H0&0*&R&z0:25]:1.[c&D3&v4&H0&0*&R&z1:26]1:[c&D2&v4&H1&0*&R&z0:27]:[c&D2&v4&H1&0*&R&z0:28]:[c&D2&v4&H1&0*&R&z0:29]:[c&D2&v4&H1&0*&R&z0:30]:[c&D3&v4&H0&0*&R&z0:31]:1>>[#6&H1&+2:22]-[C&D2&v4&H1&0*&!R&z0:23]=[C&D2&v4&H1&0*&!R&z0:24]-[c&D3&v4&H0&0*&R&z0:25]:[c&D3&v4&H0&0*&R&z1:20]-[C&D1&v4&H3&0*&!R&z0:21].[#8&-2:2].[C&D3&v4&H0&0*&R&z1:3](=[C&D2&v4&H1&0*&R&z0:4]-[c&D3&v4&H0&0*&R&z1:5])-[N&D2&v3&H0&0*&R:6]=[C&D3&v4&H0&0*&R&z1:7]-[C&D2&v4&H1&0*&R&z0:8]=[C&D3&v4&H0&0*&R&z1:9]1-[#7&-:10]-[C&D3&v3&H0&+&R&z1:11](-[C&D2&v2&H0&0*&R&z0:12]-[C&D3&v4&H0&0*&R&z1:13]=[N&D2&v3&H0&0*&R:14]-[C&D3&v4&H0&0*&R&z1:15]=[C&D2&v4&H1&0*&R&z0:16]-[c&D3&v4&H0&0*&R&z1:17])-[C&D3&v4&H0&0*&R&z0:18]=[C&D3&v4&H0&0*&R&z0:19]-1.[O&D0&v2&H2&0*&!R:1].[c&D3&v4&H0&0*&R&z1:26]1:[c&D3&v4&H0&0*&R&z0:31]-[C&D2&v4&H1&0*&R&z0:30]=[C&D2&v4&H1&0*&R&z0:29]-[C&D2&v4&H2&0*&R&z0:28]-[C&D2&v2&H0&0*&R&z0:27]-1,[709],[1]
666,[#6&H1&+2:1]-[C&D2&v4&H1&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3]-[c&D3&v4&H0&0*&R&z0:4]:[c&D3&v4&H0&0*&R&z1:5]-[C&D1&v4&H3&0*&!R&z0:6].[#8&-2:7].[C&D3&v4&H0&0*&R&z1:8](=[C&D2&v4&H1&0*&R&z0:9]-[c&D3&v4&H0&0*&R&z1:10])-[N&D2&v3&H0&0*&R:11]=[C&D3&v4&H0&0*&R&z1:12]-[C&D2&v4&H1&0*&R&z0:13]=[C&D3&v4&H0&0*&R&z1:14]1-[#7&-:15]-[C&D3&v3&H0&+&R&z1:16](-[C&D2&v2&H0&0*&R&z0:17]-[C&D3&v4&H0&0*&R&z1:18]=[N&D2&v3&H0&0*&R:19]-[C&D3&v4&H0&0*&R&z1:20]=[C&D2&v4&H1&0*&R&z0:21]-[c&D3&v4&H0&0*&R&z1:22])-[C&D3&v4&H0&0*&R&z0:23]=[C&D3&v4&H0&0*&R&z0:24]-1.[O&D0&v2&H2&0*&!R:25].[c&D3&v4&H0&0*&R&z1:26]1:[c&D3&v4&H0&0*&R&z0:27]-[C&D2&v4&H1&0*&R&z0:28]=[C&D2&v4&H1&0*&R&z0:29]-[C&D2&v4&H2&0*&R&z0:30]-[C&D2&v2&H0&0*&R&z0:31]-1>>[O&D1&v2&H1&0*&!R:25]-[O&D1&v2&H1&0*&!R:7].[c&D3&v4&H0&0*&R&z1:8](:[c&D2&v4&H1&0*&R&z0:9]:[c&D3&v4&H0&0*&R&z1:10]):[n&D2&v3&H0&0*&R:11]:[c&D3&v4&H0&0*&R&z1:12]:[c&D2&v4&H1&0*&R&z0:13]:[c&D3&v4&H0&0*&R&z1:14]1:[n&D2&v3&H1&0*&R:15]:[c&D3&v4&H0&0*&R&z1:16](:[c&D2&v4&H1&0*&R&z0:17]:[c&D3&v4&H0&0*&R&z1:18]:[n&D2&v3&H0&0*&R:19]:[c&D3&v4&H0&0*&R&z1:20]:[c&D2&v4&H1&0*&R&z0:21]:[c&D3&v4&H0&0*&R&z1:22]):[c&D3&v4&H0&0*&R&z0:23]:[c&D3&v4&H0&0*&R&z0:24]:1.[c&D3&v4&H0&0*&R&z1:5]1:[c&D2&v4&H1&0*&R&z0:6]:[c&D2&v4&H1&0*&R&z0:1]:[c&D2&v4&H1&0*&R&z0:2]:[c&D2&v4&H1&0*&R&z0:3]:[c&D3&v4&H0&0*&R&z0:4]:1.[c&D3&v4&H0&0*&R&z1:26]1:[c&D2&v4&H1&0*&R&z0:31]:[c&D2&v4&H1&0*&R&z0:30]:[c&D2&v4&H1&0*&R&z0:29]:[c&D2&v4&H1&0*&R&z0:28]:[c&D3&v4&H0&0*&R&z0:27]:1,[709],[1]
667,[O&D0&v2&H2&0*&!R:1].[O&D1&v2&H0&0*&!R:2]=[C&D2&v4&H1&0*&!R&z1:3].[c&D3&v4&H0&0*&R&z0:4]1:[c&D2&v4&H1&0*&R&z0:5]:[c&D2&v4&H1&0*&R&z0:6]:[c&D2&v4&H1&0*&R&z1:7]:[n&D3&v4&H0&+&R:8]:[c&D2&v4&H1&0*&R&z1:9]:1>>[C&D3&v4&H0&0*&R&z0:4]1=[C&D2&v4&H1&0*&R&z1:9]-[N&D3&v3&H0&0*&R:8]-[C&D2&v4&H1&0*&R&z1:7]=[C&D2&v4&H1&0*&R&z0:6]-[C&D2&v4&H2&0*&R&z0:5]-1.[O&D1&v2&H0&0*&!R:2]=[C&D3&v4&H0&0*&!R&z2:3]-[O&D1&v2&H1&0*&!R:1],[711],[1]
668,[C&D3&v4&H0&0*&R&z0:1]1=[C&D2&v4&H1&0*&R&z1:2]-[N&D3&v3&H0&0*&R:3]-[C&D2&v4&H1&0*&R&z1:4]=[C&D2&v4&H1&0*&R&z0:5]-[C&D2&v4&H2&0*&R&z0:6]-1.[O&D1&v2&H0&0*&!R:7]=[C&D3&v4&H0&0*&!R&z2:8]-[O&D1&v2&H1&0*&!R:9]>>[O&D0&v2&H2&0*&!R:9].[O&D1&v2&H0&0*&!R:7]=[C&D2&v4&H1&0*&!R&z1:8].[c&D3&v4&H0&0*&R&z0:1]1:[c&D2&v4&H1&0*&R&z0:6]:[c&D2&v4&H1&0*&R&z0:5]:[c&D2&v4&H1&0*&R&z1:4]:[n&D3&v4&H0&+&R:3]:[c&D2&v4&H1&0*&R&z1:2]:1,[711],[1]
669,[C&D1&v4&H2&0*&!R&z1:1]=[O&D1&v2&H0&0*&!R:2].[S&D1&v2&H1&0*&!R:3]>>[S&D2&v2&H0&0*&!R:3]-[C&D2&v4&H2&0*&!R&z2:1]-[O&D1&v2&H1&0*&!R:2],[712],[1]
670,[S&D2&v2&H0&0*&!R:1]-[C&D2&v4&H2&0*&!R&z2:2]-[O&D1&v2&H1&0*&!R:3]>>[C&D1&v4&H2&0*&!R&z1:2]=[O&D1&v2&H0&0*&!R:3].[S&D1&v2&H1&0*&!R:1],[712],[1]
671,[N&D1&v3&H2&0*&!R:1]-[C&D3&v4&H1&0*&!R&z1:2]-[C&D2&v4&H2&0*&!R&z1:3]-[O&D1&v2&H1&0*&!R:4].[S&D1&v2&H1&0*&!R:5]>>[O&D0&v2&H2&0*&!R:4].[S&D2&v2&H0&0*&!R:5]-[C&D2&v4&H2&0*&!R&z1:3]-[C&D3&v4&H1&0*&!R&z1:2]-[N&D1&v3&H2&0*&!R:1],[713],[1]
672,[O&D0&v2&H2&0*&!R:1].[S&D2&v2&H0&0*&!R:2]-[C&D2&v4&H2&0*&!R&z1:3]-[C&D3&v4&H1&0*&!R&z1:4]-[N&D1&v3&H2&0*&!R:5]>>[N&D1&v3&H2&0*&!R:5]-[C&D3&v4&H1&0*&!R&z1:4]-[C&D2&v4&H2&0*&!R&z1:3]-[O&D1&v2&H1&0*&!R:1].[S&D1&v2&H1&0*&!R:2],[713],[1]
673,[S&D1&v2&H1&0*&!R:1].[S&D1&v2&H1&0*&!R:2].[S&D3&v3&H0&+&!R:3]-[#8&-:4]>>[O&D0&v2&H2&0*&!R:4].[S&D2&v2&H0&0*&!R:3].[S&D2&v2&H0&0*&!R:2]-[S&D2&v2&H0&0*&!R:1],[715],[2]
674,[O&D0&v2&H2&0*&!R:1].[S&D2&v2&H0&0*&!R:2].[S&D2&v2&H0&0*&!R:3]-[S&D2&v2&H0&0*&!R:4]>>[S&D1&v2&H1&0*&!R:4].[S&D1&v2&H1&0*&!R:3].[S&D3&v3&H0&+&!R:2]-[#8&-:1],[715],[2]
675,[N&D1&v3&H2&0*&!R:1]-[C&D3&v4&H0&0*&!R&z2:2](=[O&D1&v2&H0&0*&!R:3])~[*:4]:[*:5]:[n&D2&v3&H0&0*&R:6].[O&D0&v2&H2&0*&!R:7]>>[N&D0&v3&H3&0*&!R:1].[O&D1&v2&H0&0*&!R:3]=[C&D3&v4&H0&0*&!R&z2:2](-[O&D1&v2&H1&0*&!R:7])~[*:4]:[*:5]:[n&D2&v3&H0&0*&R:6],[716],[1]
676,[N&D0&v3&H3&0*&!R:1].[O&D1&v2&H0&0*&!R:2]=[C&D3&v4&H0&0*&!R&z2:3](-[O&D1&v2&H1&0*&!R:4])~[*:5]:[*:6]:[n&D2&v3&H0&0*&R:7]>>[N&D1&v3&H2&0*&!R:1]-[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:2])~[*:5]:[*:6]:[n&D2&v3&H0&0*&R:7].[O&D0&v2&H2&0*&!R:4],[716],[1]
677,([C&D3&v4&H1&0*&!R&z1:1]-[N&D1&v3&H2&0*&!R:2].[N&D1&v3&H2&0*&!R:3])>>[C&D3&v4&H1&0*&R&z1:1]-[N&D2&v3&H1&0*&R:3].[N&D0&v3&H3&0*&!R:2],[717],[1]
678,[C&D3&v4&H1&0*&R&z1:1]-[N&D2&v3&H1&0*&R:2].[N&D0&v3&H3&0*&!R:3]>>([C&D3&v4&H1&0*&!R&z1:1]-[N&D1&v3&H2&0*&!R:3].[N&D1&v3&H2&0*&!R:2]),[717],[1]
679,[C&D2&v4&H1&0*&!R&z2:1]=[O&D1&v2&H0&0*&!R:2].[C&D3&v4&H0&0*&R&z0:3]1=[C&D2&v4&H1&0*&R&z1:4]-[N&D3&v3&H0&0*&R:5]-[C&D2&v4&H1&0*&R&z1:6]=[C&D2&v4&H1&0*&R&z0:7]-[C&D2&v4&H2&0*&R&z0:8]-1>>[C&D2&v4&H2&0*&!R&z2:1]-[O&D1&v2&H1&0*&!R:2].[c&D3&v4&H0&0*&R&z0:3]1:[c&D2&v4&H1&0*&R&z0:8]:[c&D2&v4&H1&0*&R&z0:7]:[c&D2&v4&H1&0*&R&z1:6]:[n&D3&v4&H0&+&R:5]:[c&D2&v4&H1&0*&R&z1:4]:1,[725],[1]
680,[C&D2&v4&H2&0*&!R&z2:1]-[O&D1&v2&H1&0*&!R:2].[c&D3&v4&H0&0*&R&z0:3]1:[c&D2&v4&H1&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z0:5]:[c&D2&v4&H1&0*&R&z1:6]:[n&D3&v4&H0&+&R:7]:[c&D2&v4&H1&0*&R&z1:8]:1>>[C&D2&v4&H1&0*&!R&z2:1]=[O&D1&v2&H0&0*&!R:2].[C&D3&v4&H0&0*&R&z0:3]1=[C&D2&v4&H1&0*&R&z1:8]-[N&D3&v3&H0&0*&R:7]-[C&D2&v4&H1&0*&R&z1:6]=[C&D2&v4&H1&0*&R&z0:5]-[C&D2&v4&H2&0*&R&z0:4]-1,[725],[1]
681,[C&D3&v4&H0&0*&!R&z3:1](-[N&D1&v3&H2&0*&!R:2])=[O&D1&v2&H0&0*&!R:3].[O&D0&v2&H2&0*&!R:4]>>[C&D3&v4&H0&0*&!R&z3:1](=[O&D1&v2&H0&0*&!R:3])-[O&D1&v2&H1&0*&!R:4].[N&D0&v3&H3&0*&!R:2],[726],[1]
682,[C&D3&v4&H0&0*&!R&z3:1](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:3].[N&D0&v3&H3&0*&!R:4]>>[C&D3&v4&H0&0*&!R&z3:1](-[N&D1&v3&H2&0*&!R:4])=[O&D1&v2&H0&0*&!R:2].[O&D0&v2&H2&0*&!R:3],[726],[1]
683,[O&D0&v2&H2&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3]-[O&D1&v2&H1&0*&!R:4]>>[O&D1&v2&H1&0*&!R:2].[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:4])-[O&D1&v2&H1&0*&!R:1],"[727, 754, 812, 839]","[1, 1, 1, 1]"
684,[O&D1&v2&H1&0*&!R:1].[P&D4&v5&H0&0*&!R:2](-[O&D1&v2&H1&0*&!R:3])-[O&D1&v2&H1&0*&!R:4]>>[O&D0&v2&H2&0*&!R:4].[O&D2&v2&H0&0*&!R:1]-[P&D4&v5&H0&0*&!R:2]-[O&D1&v2&H1&0*&!R:3],"[727, 754, 812, 839]","[1, 1, 1, 1]"
685,[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[S&D2&v2&H0&0*&!R:3].[S&D1&v2&H1&0*&!R:4]>>[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[S&D2&v2&H0&0*&!R:4].[S&D1&v2&H1&0*&!R:3],"[728, 728]","[1, 1]"
686,[N&D1&v3&H2&0*&!R:1]-[C&D3&v4&H1&0*&!R&z1:2]-[C&D2&v4&H2&0*&!R&z0:3]-[C&D2&v4&H2&0*&!R&z1:4]-[O&D2&v2&H0&0*&!R:5]~[*:6]~[O&D1&v2&H1&0*&!R:7].[O&D0&v2&H2&0*&!R:8]>>[*:6](~[O&D1&v2&H1&0*&!R:5])~[O&D1&v2&H1&0*&!R:7].[C&D1&v4&H3&0*&!R&z0:4]-[C&D3&v4&H1&0*&!R&z1:3](-[O&D1&v2&H1&0*&!R:8])-[C&D3&v4&H1&0*&!R&z1:2]-[N&D1&v3&H2&0*&!R:1],[730],[1]
687,[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D1&v2&H1&0*&!R:3].[C&D1&v4&H3&0*&!R&z0:4]-[C&D3&v4&H1&0*&!R&z1:5](-[O&D1&v2&H1&0*&!R:6])-[C&D3&v4&H1&0*&!R&z1:7]-[N&D1&v3&H2&0*&!R:8]>>[N&D1&v3&H2&0*&!R:8]-[C&D3&v4&H1&0*&!R&z1:7]-[C&D2&v4&H2&0*&!R&z0:5]-[C&D2&v4&H2&0*&!R&z1:4]-[O&D2&v2&H0&0*&!R:2]~[*:1]~[O&D1&v2&H1&0*&!R:3].[O&D0&v2&H2&0*&!R:6],[730],[1]
688,[N&D1&v3&H2&0*&!R:1]-[c&D3&v4&H0&0*&R&z2:2]:[n&D2&v3&H0&0*&R:3]:[c&D3&v4&H0&0*&R&z3:4]=[O&D1&v2&H0&0*&!R:5].[O&D0&v2&H2&0*&!R:6]>>[N&D0&v3&H3&0*&!R:1].[O&D1&v2&H0&0*&!R:6]=[c&D3&v4&H0&0*&R&z2:2]:[n&D2&v3&H1&0*&R:3]:[c&D3&v4&H0&0*&R&z3:4]=[O&D1&v2&H0&0*&!R:5],[732],[1]
689,[N&D0&v3&H3&0*&!R:1].[O&D1&v2&H0&0*&!R:2]=[c&D3&v4&H0&0*&R&z2:3]:[n&D2&v3&H1&0*&R:4]:[c&D3&v4&H0&0*&R&z3:5]=[O&D1&v2&H0&0*&!R:6]>>[N&D1&v3&H2&0*&!R:1]-[c&D3&v4&H0&0*&R&z2:3]:[n&D2&v3&H0&0*&R:4]:[c&D3&v4&H0&0*&R&z3:5]=[O&D1&v2&H0&0*&!R:6].[O&D0&v2&H2&0*&!R:2],[732],[1]
690,[C&D3&v4&H0&0*&R&z1:1]1=[C&D3&v4&H0&0*&R&z1:2]-[C&D3&v4&H0&0*&R&z1:3](=[O&D1&v2&H0&0*&!R:4])-[C&D3&v4&H0&0*&R&z0:5]=[C&D3&v4&H0&0*&R&z0:6]-[C&D3&v4&H0&0*&R&z1:7]-1=[O&D1&v2&H0&0*&!R:8].[S&D1&v2&H1&0*&!R:9].[S&D1&v2&H1&0*&!R:10].[S&D2&v2&H0&0*&!R:11]-[S&D2&v2&H0&0*&!R:12]>>[S&D2&v2&H0&0*&!R:9]-[S&D2&v2&H0&0*&!R:11].[S&D2&v2&H0&0*&!R:10]-[S&D2&v2&H0&0*&!R:12].[c&D3&v4&H0&0*&R&z1:1]1:[c&D3&v4&H0&0*&R&z1:7](-[O&D1&v2&H1&0*&!R:8]):[c&D3&v4&H0&0*&R&z0:6]:[c&D3&v4&H0&0*&R&z0:5]:[c&D3&v4&H0&0*&R&z1:3](-[O&D1&v2&H1&0*&!R:4]):[c&D3&v4&H0&0*&R&z1:2]:1,[734],[1]
691,[S&D2&v2&H0&0*&!R:1]-[S&D2&v2&H0&0*&!R:2].[S&D2&v2&H0&0*&!R:3]-[S&D2&v2&H0&0*&!R:4].[c&D3&v4&H0&0*&R&z1:5]1:[c&D3&v4&H0&0*&R&z1:6](-[O&D1&v2&H1&0*&!R:7]):[c&D3&v4&H0&0*&R&z0:8]:[c&D3&v4&H0&0*&R&z0:9]:[c&D3&v4&H0&0*&R&z1:10](-[O&D1&v2&H1&0*&!R:11]):[c&D3&v4&H0&0*&R&z1:12]:1>>[C&D3&v4&H0&0*&R&z1:5]1=[C&D3&v4&H0&0*&R&z1:12]-[C&D3&v4&H0&0*&R&z1:10](=[O&D1&v2&H0&0*&!R:11])-[C&D3&v4&H0&0*&R&z0:9]=[C&D3&v4&H0&0*&R&z0:8]-[C&D3&v4&H0&0*&R&z1:6]-1=[O&D1&v2&H0&0*&!R:7].[S&D1&v2&H1&0*&!R:1].[S&D1&v2&H1&0*&!R:3].[S&D2&v2&H0&0*&!R:2]-[S&D2&v2&H0&0*&!R:4],[734],[1]
692,[O&D2&v2&H0&0*&R:1]-[C&D3&v4&H1&0*&R&z2:2](-[O&D1&v2&H1&0*&!R:3])-[C&D3&v4&H1&0*&R&z1:4]-[O&D1&v2&H1&0*&!R:5]>>[O&D2&v2&H0&0*&R:1]-[C&D4&v4&H0&0*&R&z2:4](-[O&D1&v2&H1&0*&!R:5])-[C&D2&v4&H2&0*&!R&z1:2]-[O&D1&v2&H1&0*&!R:3],"[736, 842, 880]","[1, 1, 1]"
693,[O&D2&v2&H0&0*&R:1]-[C&D4&v4&H0&0*&R&z2:2](-[O&D1&v2&H1&0*&!R:3])-[C&D2&v4&H2&0*&!R&z1:4]-[O&D1&v2&H1&0*&!R:5]>>[O&D2&v2&H0&0*&R:1]-[C&D3&v4&H1&0*&R&z2:4](-[O&D1&v2&H1&0*&!R:5])-[C&D3&v4&H1&0*&R&z1:2]-[O&D1&v2&H1&0*&!R:3],"[736, 842, 880]","[1, 1, 1]"
694,[C&D2&v4&H1&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:2].[C&D3&v4&H1&0*&!R&z1:3]-[C&D2&v4&H2&0*&!R&z0:4]>>[C&D2&v4&H2&0*&!R&z0:1]-[C&D2&v4&H2&0*&!R&z0:2].[C&D3&v4&H0&0*&!R&z1:3]=[C&D2&v4&H1&0*&!R&z0:4],[739],[1]
695,[C&D2&v4&H2&0*&!R&z0:1]-[C&D2&v4&H2&0*&!R&z0:2].[C&D3&v4&H0&0*&!R&z1:3]=[C&D2&v4&H1&0*&!R&z0:4]>>[C&D2&v4&H1&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:2].[C&D3&v4&H1&0*&!R&z1:3]-[C&D2&v4&H2&0*&!R&z0:4],[739],[1]
696,[N&D1&v3&H2&0*&!R:1]~[*:2](~[C&D2&v4&H2&0*&!R&z1:3]-[O&D1&v2&H1&0*&!R:4])~[*:5]~[*:6]:[*:7]:[n&D2&v3&H0&0*&R:8].[O&D0&v2&H2&0*&!R:9].[c&D3&v4&H0&0*&R&z0:10]1:[c&D2&v4&H1&0*&R&z0:11]:[c&D2&v4&H1&0*&R&z0:12]:[c&D2&v4&H1&0*&R&z1:13]:[n&D3&v4&H0&+&R:14]:[c&D2&v4&H1&0*&R&z1:15]:1.[c&D3&v4&H0&0*&R&z0:16]1:[c&D2&v4&H1&0*&R&z0:17]:[c&D2&v4&H1&0*&R&z0:18]:[c&D2&v4&H1&0*&R&z1:19]:[n&D3&v4&H0&+&R:20]:[c&D2&v4&H1&0*&R&z1:21]:1>>[C&D3&v4&H0&0*&R&z0:10]1=[C&D2&v4&H1&0*&R&z1:15]-[N&D3&v3&H0&0*&R:14]-[C&D2&v4&H1&0*&R&z1:13]=[C&D2&v4&H1&0*&R&z0:12]-[C&D2&v4&H2&0*&R&z0:11]-1.[C&D3&v4&H0&0*&R&z0:16]1=[C&D2&v4&H1&0*&R&z1:21]-[N&D3&v3&H0&0*&R:20]-[C&D2&v4&H1&0*&R&z1:19]=[C&D2&v4&H1&0*&R&z0:18]-[C&D2&v4&H2&0*&R&z0:17]-1.[N&D1&v3&H2&0*&!R:1]~[*:2](~[*:5]~[*:6]:[*:7]:[n&D2&v3&H0&0*&R:8])~[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:9],[741],[1]
