id,smarts,levin_id
66,[CH3;D1;+0:1]-[CH;D2;+0:2]=[O;H0;D1;+0:3]>>N-[CH2;D2;+0:1]-[CH2;D2;+0:2]-[O;H0;D2;+0:3]-P(-O)(-O)=O,59ff9eb9fbf093e51bf50c12b9dad00d
67,[CH3;D1;+0:1]-[C:2](=[O;D1;H0:3])-[CH;D2;+0:4]=[O;H0;D1;+0:5]>>O-P(-O)(=O)-O-[CH2;D2;+0:1]-[C:2](=[O;D1;H0:3])-[CH2;D2;+0:4]-[OH;D1;+0:5],a262aa81ec0fd9fe881c732d651f3802
68,[O;D1;H0:12]=[C;H0;D3;+0:11](-[O;D1;H1:13])-[C;H0;D4;+0:6]1(-[O;D1;H1:7])-[C:8]-[C;H0;D3;+0:9](=[O;D1;H0:10])-[CH;D3;+0:4](-[OH;D1;+0:5])-[CH;D3;+0:2](-[O;D1;H1:3])-[CH2;D2;+0:1]-1>>O-[CH;D3;+0:1](-[CH;D3;+0:2](-[O;D1;H1:3])-[CH2;D2;+0:4]-[O;H0;D2;+0:5]-P(-O)(-O)=O)-[CH;D3;+0:6](-[O;D1;H1:7])-[C:8]-[C;H0;D3;+0:9](=[O;D1;H0:10])-[C;H0;D3;+0:11](=[O;D1;H0:12])-[O;D1;H1:13],d0216666fffb87516c24a551ab0105b7
69,[O;D1;H0:11]=[C:10](-[O;D1;H1:12])-[C;H0;D4;+0:8]1(-[OH;D1;+0:9])-[C:7]-[C;H0;D3;+0:5](=[O;H0;D1;+0:6])-[CH;D3;+0:3](-[O;D1;H1:4])-[C:2]-[CH2;D2;+0:1]-1>>O-P(-O)(=O)-O-[CH2;D2;+0:1]-[C:2]-[CH;D3;+0:3](-[O;D1;H1:4])-[CH;D3;+0:5](-[OH;D1;+0:6])-[C:7]-[C;H0;D3;+0:8](=[O;H0;D1;+0:9])-[C:10](=[O;D1;H0:11])-[O;D1;H1:12],e13a79311cf3a2951491843da3738c05
70,[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[C:4](-[OH;D1;+0:7])-[C:5]-[O;H0;D2;+0:6]-[P;H0;D4;+0:8](=[O;D1;H0:9])(-[O;D1;H1:10])-[O;D1;H1:11]>>[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[C:4](-[C:5]-[OH;D1;+0:6])-[O;H0;D2;+0:7]-[P;H0;D4;+0:8](=[O;D1;H0:9])(-[O;D1;H1:10])-[O;D1;H1:11],8c999f95bb95c073158dd79d895d3609
71,[#8:1]-[CH2;D2;+0:2]-[CH;D3;+0:9](-[O;D1;H1:10])-[C:8]-[C:7]-[CH;D3;+0:4](-[OH;D1;+0:3])-[CH;D2;+0:5]=[O;H0;D1;+0:6]>>[#8:1]-[CH;D3;+0:2]1-[O;H0;D2;+0:3]-[CH;D3;+0:4](-[CH2;D2;+0:5]-[OH;D1;+0:6])-[C:7]-[C:8]-[CH;D3;+0:9]-1-[O;D1;H1:10],ee358eee059f2f901d24bc2a356fac63
72,[#8:1]-[CH;D3;+0:2](-[C:3])-[OH;D1;+0:4].[C:9]-[O;H0;D2;+0:10]-[P;H0;D4;+0:5](=[O;D1;H0:6])(-[O;D1;H1:7])-[O;D1;H1:8]>>[#8:1]-[CH;D3;+0:2](-[C:3])-[O;H0;D2;+0:4]-[P;H0;D4;+0:5](=[O;D1;H0:6])(-[O;D1;H1:7])-[O;D1;H1:8].[C:9]-[OH;D1;+0:10],6b8c0dd4a09b597482d3acdd83843b78
73,[C:2]-[OH;D1;+0:1].[c:3]1:[c:4]:[nH;D2;+0:5]:[c:6]:[n;H0;D2;+0:7]:1>>O-[PH](=O)(=O)-[O;H0;D2;+0:1]-[C:2].[c:3]1:[c:4]:[n;H0;D2;+0:5]:[c:6]:[nH;D2;+0:7]:1,fa68b5b1c723f7bb3f1c48da101d2a7f
74,[C:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[O;H1;D1;+0]>>N-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3],7f976c19a733cebd505e5ebc06f4a905
75,[C:2]-[NH2;D1;+0:1]>>N-C(=O)-[NH;D2;+0:1]-[C:2],4c4aab061589e4012144faf880565288
76,[C;D1;H2:4]=[C:3]-[C;H0;D3;+0:1](=[O;D1;H0:2])-[O;H1;D1;+0]>>N-[C;H0;D3;+0:1](=[O;D1;H0:2])-[C:3]=[C;D1;H2:4],c2a7bca4e3a08afce3eea494a9cd0a3b
77,[NH2;D1;+0:1]-[C:2]-[C:3](=[O;D1;H0:4])-[O;D1;H1:5]>>N-C(=O)-[NH;D2;+0:1]-[C:2]-[C:3](=[O;D1;H0:4])-[O;D1;H1:5],8ab0bfc384e39d555a400193362ec0cb
78,[N;D1;H1:1]=[C:2](-[NH2;D1;+0:7])-[#7:3]-[C:4]-[C;H0;D3;+0:5](=[O;D1;H0:6])-[O;H1;D1;+0]>>[N;D1;H1:1]=[C:2]1-[#7:3]-[C:4]-[C;H0;D3;+0:5](=[O;D1;H0:6])-[NH;D2;+0:7]-1,c9ef2d32713f4fbed0f2acb002ceec09
79,[NH2;D1;+0:7]-[C:8]-[C:2](=[O;D1;H0:1])-[#7:3]-[C:4]-[C;H0;D3;+0:5](=[O;D1;H0:6])-[O;H1;D1;+0]>>[O;D1;H0:1]=[C:2]1-[#7:3]-[C:4]-[C;H0;D3;+0:5](=[O;D1;H0:6])-[NH;D2;+0:7]-[C:8]-1,54bd7c140d91f137125606b37239d619
80,[C:1]-[CH;D3;+0:2](-[#7:3]=[C:4]-[NH2;D1;+0:5])-[C;H0;D3;+0:6](=[O;D1;H0:7])-[O;H1;D1;+0]>>[C:1]-[CH;D3;+0:2]1-[#7:3]=[C:4]-[NH;D2;+0:5]-[C;H0;D3;+0:6]-1=[O;D1;H0:7],695e5a45ec2b4ad8bfcf85d2b129a9fe
81,[O;D1;H0:6]=[C:5](-[O;D1;H1:7])-[CH2;D2;+0:4][CH;D2;+0:3]=[CH;D2;+0:2][C;H0;D3;+0:1](=[O;H0;D1;+0])-[C:8](=[O;D1;H0:9])-[O;D1;H1:10]>>N[C;H0;D3;+0:1](=[CH;D2;+0:2][CH;D2;+0:3]=[CH;D2;+0:4][C:5](=[O;D1;H0:6])-[O;D1;H1:7])-[C:8](=[O;D1;H0:9])-[O;D1;H1:10],871727da928403221fc6dbf7c613f41e
82,[O;D1;H0:1]=[C:2]1-[#8:3]-[C;H0;D3;+0:4](-[C:5]-[C:6](=[O;D1;H0:7])-[O;D1;H1:8])=[CH;D2;+0:9]-[CH2;D2;+0:10]-1>>[O;D1;H0:1]=[C:2]1-[#8:3]-[CH;D3;+0:4](-[C:5]-[C:6](=[O;D1;H0:7])-[O;D1;H1:8])-[CH;D2;+0:9]=[CH;D2;+0:10]-1,8b53a2a9ed7289bfd374fffb67f1e051
83,[O;D1;H0:1]=[C:2](-[OH;D1;+0:5])-[C:3]-[O;H0;D2;+0:4]-[P;H0;D4;+0:6](=[O;D1;H0:7])(-[O;D1;H1:8])-[O;D1;H1:9]>>[O;D1;H0:1]=[C:2](-[C:3]-[OH;D1;+0:4])-[O;H0;D2;+0:5]-[P;H0;D4;+0:6](=[O;D1;H0:7])(-[O;D1;H1:8])-[O;D1;H1:9],e9a00b8adfae2ad9bffce7f71409254a
84,[C:1][C:2]=[C:3][CH;D2;+0:4]=[CH;D2;+0:5][CH2;D2;+0:6]-[C:7]>>[C:1][C:2]=[C:3][CH2;D2;+0:4][CH;D2;+0:5]=[CH;D2;+0:6][C:7],3f52a221ee85af4f77ff81dfb13e893a
85,[C:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0:3])-[CH2;D2;+0:4]-[OH;D1;+0:5]>>[C:1]-[CH;D3;+0:2](-[OH;D1;+0:3])-[CH;D2;+0:4]=[O;H0;D1;+0:5],bfc06a8828b8421dcc123dbb06645c8c
86,[#8:1]-[C:2]-[OH;D1;+0:3].[C:8]-[O;H0;D2;+0:9]-[P;H0;D4;+0:4](=[O;D1;H0:5])(-[O;D1;H1:6])-[O;D1;H1:7]>>[#8:1]-[C:2]-[O;H0;D2;+0:3]-[P;H0;D4;+0:4](=[O;D1;H0:5])(-[O;D1;H1:6])-[O;D1;H1:7].[C:8]-[OH;D1;+0:9],0066ea5dc3ac5f0c687a17bc67833b4f
87,[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[CH;D3;+0:4]1-[C:5]-[C:6]-[C;H0;D4;+0:7](-[O;D1;H1:8])(-[CH2;D2;+0:9]-[O;D1;H1:10])-[O;H0;D2;+0:11]-1>>[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[CH;D3;+0:4]1-[C:5]-[C:6]-[CH;D3;+0:7](-[O;D1;H1:8])-[CH;D3;+0:9](-[O;D1;H1:10])-[O;H0;D2;+0:11]-1,f79bc8aa8024a2b3b87d7d5b86e7b624
88,[C:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0:3])-[CH2;D2;+0:4]-[OH;D1;+0:5]>>[C:1]-[CH;D3;+0:2](-[OH;D1;+0:3])-[CH;D2;+0:4]=[O;H0;D1;+0:5],c121b28ab6683419730b46410b9794b8
89,[C:1]-[NH;D2;+0:2]-[O;H1;D1;+0]>>[C:1]-[NH2;D1;+0:2],3bd1067329927c5a0baa7e4614b9dbe0
90,[O;H0;D1;+0:1]=[C;H0;D3;+0:2](-[c:3])-[c:4]>>[OH;D1;+0:1]-[CH;D3;+0:2](-[c:3])-[c:4],4ced3c74c60c75efaf7e58871141d72c
91,[O;D1;H0:1]=[#16:2](=[O;D1;H0:3])(-[O;D1;H1:4])-[c:5]1:[c:6]:[c:7]:[c:8](-[CH;D2;+0:9]=[O;H0;D1;+0:10]):[c:11]:[c:12]:1>>[O;D1;H0:1]=[#16:2](=[O;D1;H0:3])(-[O;D1;H1:4])-[c:5]1:[c:6]:[c:7]:[c:8](-[CH2;D2;+0:9]-[OH;D1;+0:10]):[c:11]:[c:12]:1,d969fcd6e37af12a6b587c6d563a5aad
92,[C:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0:3])-[C:4]-[C:5]=[O;D1;H0:6]>>[C:1]-[CH;D3;+0:2](-[OH;D1;+0:3])-[C:4]-[C:5]=[O;D1;H0:6],0469a0e5398320d182cd975c5d31dbdb
93,[C:1]-[C;H0;D3;+0:2](-[C;D1;H3:3])=[O;H0;D1;+0:4]>>[C:1]-[CH;D3;+0:2](-[C;D1;H3:3])-[OH;D1;+0:4],afd7b9342c357726c6287c17f12096d6
94,[C:1]-[C;H0;D3;+0:2](-[C:3])=[O;H0;D1;+0:4]>>[C:1]-[CH;D3;+0:2](-[C:3])-[OH;D1;+0:4],0c7dcd7f9823e2af4e741ccca881c752
95,[N;D1;H2:2]-[CH2;D2;+0:1]-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH;D3;+0:5](-[OH;D1;+0:6])-[P;H0;D3;+0:7](=[O;D1;H0:8])=[O;H0;D1;+0:9]>>O-C(=O)-[CH;D3;+0:1](-[N;D1;H2:2])-[CH;D3;+0:3](-[OH;D1;+0:4])-[CH2;D2;+0:5]-[O;H0;D2;+0:6]-[P;H0;D4;+0:7](-O)(=[O;D1;H0:8])-[OH;D1;+0:9],e1ac89a8722fe7efb7fe7e8b911abb8f
96,[#8:1]-[C:2]-[C;H0;D3;+0:3](-[C:4])=[O;H0;D1;+0:5]>>[#8:1]-[C:2]-[CH;D3;+0:3](-[C:4])-[OH;D1;+0:5],ae2b4433467f6c332e28eefbfb960239
97,[C:1]-[CH;D2;+0:2]=[O;H0;D1;+0:3]>>[C:1]-[CH2;D2;+0:2]-[OH;D1;+0:3],de30602c60770c0e31d99d3dbd5c03ba
98,[C;D1;H3:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0:3])-[C:4]=[O;D1;H0:5]>>[C;D1;H3:1]-[CH;D3;+0:2](-[OH;D1;+0:3])-[C:4]=[O;D1;H0:5],3c38bdfb350992ad9f81018daba49055
99,[C;D1;H3:2]-[CH;D3;+0:1](-[C;D1;H3:3])-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[C:6](=[O;D1;H0:7])-[O;D1;H1:8]>>O-C(=O)-[C;H0;D4;+0:1](-[C;D1;H3:2])(-[C;D1;H3:3])-[CH;D3;+0:4](-[OH;D1;+0:5])-[C:6](=[O;D1;H0:7])-[O;D1;H1:8],331b6eab8362dacbe4e6adfb457d56c6
100,[O;D1;H0:1]=[C;H0;D3;+0:2](-[O;H1;D1;+0])-[c:3]>>[O;D1;H0:1]=[CH;D2;+0:2]-[c:3],abe26ca189f579a6aa1df9ad541fd0e0
101,[O-;H0;D1:3]-[N+;H0;D3:2](-[O-;H0;D1])=[O;D1;H0:1]>>[O;D1;H0:1]=[N;H0;D2;+0:2]-[OH;D1;+0:3],0e05261f64da417e326db05b0046585a
102,[#7;a;+:5]:[c:4]:[c:3]-[C;H0;D3;+0:1](=[O;D1;H0:2])-[O;H1;D1;+0]>>N-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3]:[c:4]:[#7;a;+:5],d19798a0d2f0168d792b4efa0093a009
103,[C;D1;H3:2]-[NH;D2;+0:1]-[C:3]-[C:4](=[O;D1;H0:5])-[O;D1;H1:6]>>N-C(=O)-[N;H0;D3;+0:1](-[C;D1;H3:2])-[C:3]-[C:4](=[O;D1;H0:5])-[O;D1;H1:6],4093be3bd120b12a4960146ac54f1737
104,[C:2]-[OH;D1;+0:1]>>N-C(=O)-[O;H0;D2;+0:1]-[C:2],b917de9ac52514e89518ce3882d88b33
105,[NH2;D1;+0:7]-[C:2](=[O;D1;H0:1])[C:3]=[C:4][C;H0;D3;+0:5](=[O;D1;H0:6])-[O;H1;D1;+0]>>[O;D1;H0:1]=[C:2]1-[C:3]=[C:4]-[C;H0;D3;+0:5](=[O;D1;H0:6])-[NH;D2;+0:7]-1,63216484f58cacacb53b13c8c5a91959
106,[#7:1]-[C:2](-[NH2;D1;+0:4])=[O;D1;H0:3].[C:6]-[C;H0;D3;+0:5](=[O;D1;H0:7])-[O;H1;D1;+0]>>[#7:1]-[C:2](=[O;D1;H0:3])-[NH;D2;+0:4]-[C;H0;D3;+0:5](-[C:6])=[O;D1;H0:7],25dfa8ba14d30d9f61fdfd7cb6c1fae5
107,[NH2;D1;+0:7]-[C:2](=[O;D1;H0:1])-[#7:3]-[C:4]-[C;H0;D3;+0:5](=[O;D1;H0:6])-[O;H1;D1;+0]>>[O;D1;H0:1]=[C:2]1-[#7:3]-[C:4]-[C;H0;D3;+0:5](=[O;D1;H0:6])-[NH;D2;+0:7]-1,ffc120725a4f08d51dbffc3a37c7a531
108,[C:1]-[C;H0;D3;+0:2](=[O;D1;H0:3])-[O;H1;D1;+0].[NH2;D1;+0:4]-[C:5]-[C:6](=[O;D1;H0:7])-[O;D1;H1:8]>>[C:1]-[C;H0;D3;+0:2](=[O;D1;H0:3])-[NH;D2;+0:4]-[C:5]-[C:6](=[O;D1;H0:7])-[O;D1;H1:8],8d8031aca23d523694410134699c8f74
109,[#7:2]-[C;H0;D3;+0:1](-[N;D1;H2:3])=[O;H0;D1;+0]>>N=[C;H0;D3;+0:1](-[#7:2])-[N;D1;H2:3],b0db9ba1dc3f8aa9ead8591c487af8ea
110,[O;D1;H0:5]=[C:4](-[O;D1;H1:6])-[C:3]-[NH;D2;+0:2]-[CH;D2;+0:1]=[O;H0;D1;+0]>>N-[CH;D2;+0:1]=[N;H0;D2;+0:2]-[C:3]-[C:4](=[O;D1;H0:5])-[O;D1;H1:6],09a14bf6b2ed948da19fbe529fd019c4
111,[#7:2]-[C;H0;D3;+0:1](=[N;D1;H1:3])-[O;H1;D1;+0]>>N-[C;H0;D3;+0:1](-[#7:2])=[N;D1;H1:3],164fc5d21f0db1c5dea82d22aa4784d5
112,[O;H0;D1;+0]=[c;H0;D3;+0:1]1:[c:2]:[c:3]:[#7;a:4]:[c:5]:[nH;D2;+0:6]:1>>N-[c;H0;D3;+0:1]1:[c:2]:[c:3]:[#7;a:4]:[c:5]:[n;H0;D2;+0:6]:1,6ea8e181063572a4f8eb094f4b546c21
113,[#7;a:5]:[c:4](:[c:6]:[#7;a:7]):[nH;D2;+0:3]:[c;H0;D3;+0:1](:[#7;a:2])=[O;H0;D1;+0]>>N-[c;H0;D3;+0:1](:[#7;a:2]):[n;H0;D2;+0:3]:[c:4](:[#7;a:5]):[c:6]:[#7;a:7],c8eb1df4c83054fd1979b28000988c4d
114,[#7:4]-[C;H0;D3;+0:3]1=[N;H0;D2;+0:2]-[C;H0;D3;+0:1](=[O;H0;D1;+0])-[NH;D2;+0:10]-[C;H0;D3;+0:8](=[O;D1;H0:9])-[CH;D3;+0:5]-1-[#7:6]=[C:7]>>N-[c;H0;D3;+0:1]1:[n;H0;D2;+0:2]:[c;H0;D3;+0:3](-[#7:4]):[c;H0;D3;+0:5](-[#7:6]=[C:7]):[c;H0;D3;+0:8](=[O;D1;H0:9]):[nH;D2;+0:10]:1,e83757ebc9ec71af34b0dd8280b72a79
115,[#7;a:6]:[c:5]1:[#7;a:4]:[c:3]:[nH;D2;+0:2]:[c;H0;D3;+0:1](=[O;H0;D1;+0]):[c:7]:1:[#7;a:8]>>N-[c;H0;D3;+0:1]1:[n;H0;D2;+0:2]:[c:3]:[#7;a:4]:[c:5](:[#7;a:6]):[c:7]:1:[#7;a:8],f20e8df56b9f94c8e14301c47078a51a
116,[O;H0;D1;+0]=[C;H0;D3;+0:1]1-[CH2;D2;+0:2]-[N;H0;D2;+0:3]=[CH;D2;+0:4]-[NH;D2;+0:5]-1>>N-[c;H0;D3;+0:1]1:[cH;D2;+0:2]:[nH;D2;+0:3]:[cH;D2;+0:4]:[n;H0;D2;+0:5]:1,0c20d051379825ce089b3889aaec8d91
117,[#7;a:1]:[c:2]:[c:3]1:[c:4](:[#7;a:5])-[#7:6]-[C:7]-[CH;D3;+0:8](-[C:9]-[#7:10]-[CH;D2;+0:11]=[O;H0;D1;+0])-[NH;D2;+0:12]-1>>[#7;a:1]:[c:2]:[c:3]1:[c:4](:[#7;a:5])-[#7:6]-[C:7]-[CH;D3;+0:8]2-[C:9]-[#7:10]-[CH;D2;+0:11]=[N+;H0;D3:12]-2-1,dd8620c0b3164d2d378ed33ceb9031db
118,[#15:2]-[OH;D1;+0:1]>>O-P(-O)(=O)-O-P(-O)(=O)-[O;H0;D2;+0:1]-[#15:2],4afc9d27a469ed9eef24e627d99795e9
119,[#15:2]-[OH;D1;+0:1]>>N-c1:n:c:n:c2:c:1:n:c:n:2-[CH]1-O-[CH](-C-O-P(-O)(=O)-[O;H0;D2;+0:1]-[#15:2])-[CH](-O)-[CH]-1-O,38942eae11c71a9216d094a92839a132
120,[#15:1]-[OH;D1;+0:2].[#8:4]-[P;H0;D4;+0:3](=[O;D1;H0:5])(-[O;D1;H1:6])-[O;H1;D1;+0]>>[#15:1]-[O;H0;D2;+0:2]-[P;H0;D4;+0:3](-[#8:4])(=[O;D1;H0:5])-[O;D1;H1:6],a3ffd36ebc26e05464dc5335fcb831ad
121,[#15:2]-[OH;D1;+0:1]>>N=c1:[nH]:c:n:c2:c:1:n:c:n:2-[CH]1-O-[CH](-C-O-[PH](=O)(=O)-[O;H0;D2;+0:1]-[#15:2])-[CH](-O)-[CH]-1-O,eb55637148449bf8a74e053f3bafea06
122,[#15:2]-[OH;D1;+0:1]>>O-P(-O)(=O)-[O;H0;D2;+0:1]-[#15:2],61290ef5701f0cad42add8a9f4805d22
123,[O;D1;H0:5]=[C:4][CH;D2;+0:3]=[CH;D2;+0:1][c:2]>>O-[CH;D3;+0:1](-[c:2])-[CH2;D2;+0:3]-[C:4]=[O;D1;H0:5],288a5d0b33f285e26b1b28c5e0043951
124,[C:4]-[C;H0;D3;+0:3](=[CH2;D1;+0:5])-[CH;D2;+0:2]=[CH2;D1;+0:1]>>O-P(-O)(=O)-O-P(-O)(=O)-O-[CH2;D2;+0:1][CH;D2;+0:2]=[C;H0;D3;+0:3]([C:4])-[CH3;D1;+0:5],8b59b6da57cd69c3bc9e2c85bd1173ce
125,[CH2;D1;+0:9]=[C;H0;D3;+0:2](-[CH3;D1;+0:1])-[CH;D3;+0:3]1-[C:5]-[C:6]-[C;H0;D3;+0:7](-[CH3;D1;+0:4])=[CH;D2;+0:8]-[CH2;D2;+0:10]-1>>O-P(-O)(=O)-O-P(-O)(=O)-O-[CH2;D2;+0:1][CH;D2;+0:2]=[C;H0;D3;+0:3]([CH3;D1;+0:4])-[C:5]-[C:6]-[CH;D2;+0:7]=[C;H0;D3;+0:8](-[CH3;D1;+0:9])-[CH3;D1;+0:10],eab05e9faf15102c98c8595962d0b68c
126,[C;D1;H3:4]-[C:3](=[CH2;D1;+0:2])-[CH;D3;+0:5]1-[C:6]-[C:7]=[C:8]-[CH2;D2;+0:9]-[CH2;D2;+0:1]-1>>O-P(-O)(=O)-O-P(-O)(=O)-O-[CH2;D2;+0:1][CH;D2;+0:2]=[C:3]([C;D1;H3:4])-[CH2;D2;+0:5]-[C:6]-[C:7]=[C:8]-[CH3;D1;+0:9],292e187c9055e01a7d126c0e28d9a05a
127,[CH3;D1;+0:2]-[C;H0;D3;+0:1](=[O;H0;D1;+0:3])-[C:4](=[O;D1;H0:5])-[O;D1;H1:6]>>N-[CH;D3;+0:1](-[CH2;D2;+0:2]-[OH;D1;+0:3])-[C:4](=[O;D1;H0:5])-[O;D1;H1:6],eb694b6badc654d8ddf1fe44bae4653f
128,[C;D1;H3:6]-[CH2;D2;+0:5]-[C;H0;D3;+0:1](=[O;H0;D1;+0:7])-[C:2](=[O;D1;H0:3])-[O;D1;H1:4]>>N-[CH;D3;+0:1](-[C:2](=[O;D1;H0:3])-[O;D1;H1:4])-[CH;D3;+0:5](-[C;D1;H3:6])-[OH;D1;+0:7],1fac67e8fe5798ebda039d02cc645716
129,[O;D1;H0:8]=[C:7](-[O;D1;H1:9])-[C;H0;D3;+0:5](=[O;H0;D1;+0:6])-[CH2;D2;+0:1]-[C:2](=[O;D1;H0:3])-[O;D1;H1:4]>>N-[CH;D3;+0:1](-[C:2](=[O;D1;H0:3])-[O;D1;H1:4])-[CH;D3;+0:5](-[OH;D1;+0:6])-[C:7](=[O;D1;H0:8])-[O;D1;H1:9],aabdd03442acd2a82b5ed94c6d0bd995
130,[#8:1]-[CH;D3;+0:2](-[C:3])-[OH;D1;+0:4].[C:9]-[O;H0;D2;+0:10]-[P;H0;D4;+0:5](=[O;D1;H0:6])(-[O;D1;H1:7])-[O;D1;H1:8]>>[#8:1]-[CH;D3;+0:2](-[C:3])-[O;H0;D2;+0:4]-[P;H0;D4;+0:5](=[O;D1;H0:6])(-[O;D1;H1:7])-[O;D1;H1:8].[C:9]-[OH;D1;+0:10],020e3a0e8b9ac48306ea90d9e84cd8e9
131,[#8:1]-[CH2;D2;+0:2]-[C;H0;D3;+0:6](=[O;H0;D1;+0:7])-[C:5]-[C:4]-[OH;D1;+0:3]>>[#8:1]-[CH;D3;+0:2]1-[O;H0;D2;+0:3]-[C:4]-[C:5]-[CH;D3;+0:6]-1-[OH;D1;+0:7],5ad76fa6e7e76fd19c725844668c7317
132,[C;D1;H3:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0:3])-[CH;D3;+0:10](-[O;D1;H1:11])-[CH;D3;+0:8](-[O;D1;H1:9])-[CH;D3;+0:6](-[O;D1;H1:7])-[CH2;D2;+0:4]-[O;D1;H1:5]>>[C;D1;H3:1]-[CH;D3;+0:2]1-[O;H0;D2;+0:3]-[CH;D3;+0:4](-[O;D1;H1:5])-[CH;D3;+0:6](-[O;D1;H1:7])-[CH;D3;+0:8](-[O;D1;H1:9])-[CH;D3;+0:10]-1-[O;D1;H1:11],0c9975aeb3f307750f1ce62007a761c9
133,[O;D1;H1:1]-[CH2;D2;+0:2]-[C;H0;D3;+0:7](=[O;H0;D1;+0:8])-[CH;D3;+0:5](-[O;D1;H1:6])-[C:4]-[OH;D1;+0:3]>>[O;D1;H1:1]-[CH;D3;+0:2]1-[O;H0;D2;+0:3]-[C:4]-[CH;D3;+0:5](-[O;D1;H1:6])-[CH;D3;+0:7]-1-[OH;D1;+0:8],d0e7f37139cbad4b7cabd327bc2a4107
134,[C:1]-[C;H0;D4;+0:2](-[O;D1;H1:3])(-[CH2;D2;+0:4]-[OH;D1;+0:5])-[O;H0;D2;+0:7]-[C:6]>>[C:1]-[CH;D3;+0:2](-[O;D1;H1:3])-[CH;D2;+0:4]=[O;H0;D1;+0:5].[C:6]-[OH;D1;+0:7],a68de7b0f80a0d467dc78204cbc7ee93
135,[CH3;D1;+0:1]-[C:2](=[O;D1;H0:3])-[O;D1;H1:4]>>O-P(-O)(=O)-[CH2;D2;+0:1]-[C:2](=[O;D1;H0:3])-[O;D1;H1:4],06454804ff9cf17ff46db67b5d3bae7d
136,[O;D1;H0:1]=[C:2](-[O;D1;H1:3])[C;H0;D3;+0:4](-[OH;D1;+0:5])=[CH;D2;+0:6][C:7](=[O;D1;H0:8])-[O;D1;H1:9]>>[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[CH2;D2;+0:6]-[C:7](=[O;D1;H0:8])-[O;D1;H1:9],30dcebc16664d4eabcc1cdf48ae87a48
137,[C:1]-[C;H0;D3;+0:2](-[CH2;D2;+0:6]-[C:7])=[CH;D2;+0:3]-[C:4]=[O;D1;H0:5]>>[C:1]-[C;H0;D3;+0:2](-[CH2;D2;+0:3]-[C:4]=[O;D1;H0:5])=[CH;D2;+0:6]-[C:7],11fdc54be27e8ccd2b3ba7e9b726a3b3
138,[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[CH;D3;+0:4](-[C:5]-[C:6](=[O;D1;H0:7])-[O;D1;H1:8])[CH;D2;+0:9]=[CH;D2;+0:10][C;H0;D3;+0:11](=[O;H0;D1;+0:12])-[C:13](=[O;D1;H0:14])-[O;D1;H1:15]>>[O;D1;H0:1]=[C:2](-[O;D1;H1:3])[C;H0;D3;+0:4](-[C:5]-[C:6](=[O;D1;H0:7])-[O;D1;H1:8])=[CH;D2;+0:9][CH;D2;+0:10]=[C;H0;D3;+0:11]([OH;D1;+0:12])-[C:13](=[O;D1;H0:14])-[O;D1;H1:15],f38fa95193520bff1dca15a8c9db7b2e
139,[C:1]=[C:2]-[C:3](=[O;D1;H0:4])-[C;H0;D3;+0:5](-[C:6])=[C;H0;D3;+0:7](-[C;D1;H3:8])-[CH3;D1;+0:9]>>[C:1]=[C:2]-[C:3](=[O;D1;H0:4])-[CH;D3;+0:5](-[C:6])-[C;H0;D3;+0:7](-[C;D1;H3:8])=[CH2;D1;+0:9],c3afda5829a3c9a13778fdd7b870446d
140,[C:1]-[CH;D2;+0:2]=[C;H0;D3;+0:3](-[C;D1;H3:4])-[CH3;D1;+0:5]>>[C:1]-[CH2;D2;+0:2]-[C;H0;D3;+0:3](-[C;D1;H3:4])=[CH2;D1;+0:5],50d60ee905cba92600d14e408ea8d00e
141,[#8:1]-[CH;D3;+0:2](-[C:3])-[O;H0;D2;+0:11]-[C:10]1-[#8:12]-[CH;D3;+0:13](-[C:14])-[CH;D3;+0:5](-[OH;D1;+0:4])-[CH;D3;+0:6](-[O;D1;H1:7])-[CH;D3;+0:8]-1-[O;D1;H1:9]>>[#8:1]-[CH;D3;+0:2](-[C:3])-[O;H0;D2;+0:4]-[CH;D3;+0:5]1-[CH;D3;+0:6](-[O;D1;H1:7])-[CH;D3;+0:8](-[O;D1;H1:9])-[C:10](-[OH;D1;+0:11])-[#8:12]-[CH;D3;+0:13]-1-[C:14],5c4a13543d9e416e16cb4cd80e7d10d5
