id,smarts,sources,hash
EVODEX.2-Em520,[#8:3]-[#6:1](-[#8:16]-[#15:18](=[#8:19])(-[#8:20])-[#8:21])(-[#6:4])-[#1:52]>>[#8:3]-[#6:1](-[#8]-[#15](=[#8])(-[#8])-[#8])(-[#6:4])-[#1:52].[#8:21]-[#15:18](=[#8:19])(-[#8:20])-[#8:16]-[#15](=[#8])(-[#8])-[#8],"EVODEX.2-P1051,EVODEX.2-P2737,EVODEX.2-P2904,EVODEX.2-P3075,EVODEX.2-P983",29607078179423714805377932139437076856254561717566617249729416151070033987567
EVODEX.2-Em521,([#8](-[#6:1](-[#6:8])(-[#1:44])-[#1:45])-[#1].[#6:5]-[#8:4]-[#1]).[#6:14]-[#6:3](-[#8:2]-[#1])(-[#6:15])-[#1:79]>>([#6:14]-[#6:3](-[#8:4]-[#6:5])(-[#6:15])-[#1:79].[#6:8]-[#6:1](-[#8:2]-[#1])(-[#1:44])-[#1:45]),"EVODEX.2-P1441,EVODEX.2-P3050,EVODEX.2-P3268,EVODEX.2-P3295,EVODEX.2-P985",46596315808066775617322524540200788314052749599428332488803422526594525100163
EVODEX.2-Em522,[#6:2]-[#6:1](-[#7:3])(-[#6:7](=[#8:9])-[#8:8]-[#1])-[#1:18]>>[#7:3]-[#6:1](-[#6:2])(-[#1:18])-[#1].[#8:8]=[#6:7]=[#8:9],"EVODEX.2-P1761,EVODEX.2-P2066,EVODEX.2-P3107,EVODEX.2-P3154,EVODEX.2-P988",36484444861490000735208181034635176518368514385332044489373897918881670299340
EVODEX.2-Em523,[#8:3]=[#6:1](-[#6:4])-[#1].[#8:2](-[#1])-[#1]>>[#6:4]-[#6:1](=[#8:3])-[#8:2]-[#1],"EVODEX.2-P1241,EVODEX.2-P1330,EVODEX.2-P2690,EVODEX.2-P3737,EVODEX.2-P989",46365950712874601554465938044106396352830216894420721422485788751160082009907
EVODEX.2-Em524,[#7:1](-[#6:4])(-[#1])-[#1].[#7:3](-[#6:2](-[#7:9])=[#8])(-[#1])-[#1]>>[#7:3](=[#6:2](-[#7:9])-[#7:1](-[#6:4])-[#1])-[#1],"EVODEX.2-P1603,EVODEX.2-P1638,EVODEX.2-P1792,EVODEX.2-P2476,EVODEX.2-P993",114734043347324572653831707528680557329665410406619633780807934946532057577928
EVODEX.2-Em526,[#7:2](-[#6:15](-[#6:17])(-[#6:18](=[#8:20])-[#8:21])-[#1])(-[#1])-[#1].[#8:16]=[#6:1](-[#6:3])-[#6:4]>>[#7:2](-[#6:1](-[#6:3])(-[#6:4])-[#1])(-[#1])-[#1].[#6:17]-[#6:15](=[#8:16])-[#6:18](=[#8:20])-[#8:21],"EVODEX.2-P1016,EVODEX.2-P1732,EVODEX.2-P1865,EVODEX.2-P2530,EVODEX.2-P4003",20376762159871062050599811074413451700592437337315753932708960187757436774323
EVODEX.2-Em527,[#7:2](-[#6](-[#6])(-[#6](=[#8])-[#8])-[#1])(-[#1])-[#1].[#8]=[#6:1](-[#6:3])-[#6:4]>>[#7:2](-[#6:1](-[#6:3])(-[#6:4])-[#1])(-[#1])-[#1],"EVODEX.2-P1017,EVODEX.2-P1305,EVODEX.2-P2383,EVODEX.2-P2758,EVODEX.2-P4181",21558950164041135650443766295999751276502067942497549587025890955015176603461
EVODEX.2-Em528,[#8:16]=[#6:1](-[#6:3])-[#6:4]>>[#7](-[#6:1](-[#6:3])(-[#6:4])-[#1])(-[#1])-[#1].[#6]-[#6](=[#8:16])-[#6](=[#8])-[#8],"EVODEX.2-P1019,EVODEX.2-P1523,EVODEX.2-P1556,EVODEX.2-P1866,EVODEX.2-P4182",79992150164127273755734740666657485951548141753282018552831330463567468015134
EVODEX.2-Em529,[#7:3](=[#6:1](-[#7:4])-[#7:13](-[#6:14])-[#1])-[#1].[#7:2](-[#6:5])(-[#1])-[#1]>>[#7:3](=[#6:1](-[#7:4])-[#7:2](-[#6:5])-[#1])-[#1].[#7:13](-[#6:14])(-[#1])-[#1],"EVODEX.2-P1022,EVODEX.2-P1259,EVODEX.2-P2850,EVODEX.2-P3336,EVODEX.2-P3936",30826825438350027371166068901523902586281949433787522583240722103137494887022
EVODEX.2-Em530,[#6:53](-[#16&+:1](-[#6:2])-[#6:3])(-[#1:76])(-[#1:77])-[#1:78].[#6:55](-[#16&+:27](-[#6:28])-[#6:29])(-[#1:99])(-[#1:100])-[#1:101].[#6:56]-[#7:54](-[#1])-[#1]>>[#6:3]-[#16:1]-[#6:2].[#6:29]-[#16:27]-[#6:28].[#6:56]-[#7:54](-[#6:53](-[#1:76])(-[#1:77])-[#1:78])-[#6:55](-[#1:99])(-[#1:100])-[#1:101],"EVODEX.2-P1024,EVODEX.2-P1562,EVODEX.2-P1871,EVODEX.2-P3620,EVODEX.2-P4143",86254495865699496345670949667617773528715520064479654449576222940220584570774
EVODEX.2-Em531,[#7:23]-[#6:22](=[#8:24])-[#6:16]1=[#6:21](-[#7:20](-[#6:25])-[#6:19](=[#6:18](-[#6:17]-1(-[#1:88])-[#1])-[#1:87])-[#1:86])-[#1:63].[#8:5]=[#6:3](-[#8:6])-[#6:1](=[#8])-[#6:4].[#7:2](-[#1])(-[#1])-[#1]>>[#7:2](-[#6:1](-[#6:4])(-[#6:3](=[#8:5])-[#8:6])-[#1])(-[#1])-[#1].[#7:23]-[#6:22](=[#8:24])-[#6:16]1:[#6:17](:[#6:18](:[#6:19](:[#7&+:20](-[#6:25]):[#6:21]:1-[#1:63])-[#1:86])-[#1:87])-[#1:88],"EVODEX.2-P1028,EVODEX.2-P1531,EVODEX.2-P1588,EVODEX.2-P2178,EVODEX.2-P3838",60022424811062677337923210812931640035652798749879766353794055872213554245173
EVODEX.2-Em532,[#6:3]-[#6:1](-[#8:26]-[#1])(-[#6:4])-[#1:65]>>[#6:3]-[#6:1](-[#8]-[#16](=[#8])(=[#8])-[#8])(-[#6:4])-[#1:65].[#8]-[#15](=[#8])(-[#8:26]-[#1])-[#8],"EVODEX.2-P1038,EVODEX.2-P3138,EVODEX.2-P3163,EVODEX.2-P3190,EVODEX.2-P3209",3036545995923461644734779700666003203150061143816445230626838877857890746968
EVODEX.2-Em533,[#7:54](-[#6:45](-[#6:47])(-[#6:48](=[#8:50])-[#8:51])-[#1])(-[#1])-[#1].[#7:8]-[#6:7](=[#8:9])-[#6:1]1:[#6:6](:[#6:5](:[#6:4](:[#7&+:3](-[#6:10]):[#6:2]:1-[#1:89])-[#1:66])-[#1:65])-[#1:64].[#8:46](-[#1])-[#1]>>[#7:8]-[#6:7](=[#8:9])-[#6:1]1=[#6:2](-[#7:3](-[#6:10])-[#6:4](=[#6:5](-[#6:6]-1(-[#1:64])-[#1])-[#1:65])-[#1:66])-[#1:89].[#6:47]-[#6:45](=[#8:46])-[#6:48](=[#8:50])-[#8:51].[#7:54](-[#1])(-[#1])-[#1],"EVODEX.2-P1042,EVODEX.2-P1238,EVODEX.2-P1688,EVODEX.2-P3392,EVODEX.2-P3794",64801322397384825595474591539968263643494768961620782499891734174563331814559
EVODEX.2-Em535,[#6:2]-[#6:1](-[#8:80]-[#1])(-[#6:3](=[#8:5])-[#16:6])-[#1:119].[#8]=[#6](-[#8:81]-[#1])-[#6]>>[#6:2]-[#6:1](-[#6:3](=[#8:5])-[#16:6])(-[#1:119])-[#1].[#8:80]=[#8:81],"EVODEX.2-P1056,EVODEX.2-P1750,EVODEX.2-P2170,EVODEX.2-P2454,EVODEX.2-P4053",32704237808791067532993526354023332862895641484943328410989354031304019071084
EVODEX.2-Em536,[#6:1](-[#6:3])(-[#1:56])(-[#1:57])-[#1].[#7:14]-[#6:13](=[#8:15])-[#6:7]1=[#6:12](-[#7:11](-[#6:16])-[#6:10](=[#6:9](-[#6:8]-1(-[#1:94])-[#1])-[#1:93])-[#1:92])-[#1:68].[#8:2]=[#8:55]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#1:56])-[#1:57].[#7:14]-[#6:13](=[#8:15])-[#6:7]1:[#6:8](:[#6:9](:[#6:10](:[#7&+:11](-[#6:16]):[#6:12]:1-[#1:68])-[#1:92])-[#1:93])-[#1:94].[#8:55](-[#1])-[#1],"EVODEX.2-P1058,EVODEX.2-P1992,EVODEX.2-P3589,EVODEX.2-P3746,EVODEX.2-P4160",29947531475542044462542442833013085136284470503937938586035364862917784711509
EVODEX.2-Em537,[#6:1](-[#6:3])(-[#1:56])(-[#1:57])-[#1].[#7:14]-[#6:13](=[#8:15])-[#6:7]1=[#6:12](-[#7:11](-[#6:16])-[#6:10](=[#6:9](-[#6:8]-1(-[#1:94])-[#1])-[#1:93])-[#1:92])-[#1:68].[#8:2]=[#8]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#1:56])-[#1:57].[#7:14]-[#6:13](=[#8:15])-[#6:7]1:[#6:8](:[#6:9](:[#6:10](:[#7&+:11](-[#6:16]):[#6:12]:1-[#1:68])-[#1:92])-[#1:93])-[#1:94],"EVODEX.2-P1059,EVODEX.2-P3325,EVODEX.2-P3590,EVODEX.2-P4161,EVODEX.2-P4209",3988020692712824163664300306832516845345732132491574948110637174495018912560
EVODEX.2-Em538,[#6:1](-[#6:3])(-[#1:56])(-[#1:57])-[#1].[#8:2]=[#8]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#1:56])-[#1:57],"EVODEX.2-P1060,EVODEX.2-P1717,EVODEX.2-P1993,EVODEX.2-P2255,EVODEX.2-P4162",76838686753564959450174490397304502082942086366334013255731234726181679222694
EVODEX.2-Em539,[#8:2](-[#6:5]-[#6:6]-[#8:1]-[#6:3](-[#8:4]-[#1])(-[#6:8])-[#1])-[#1]>>[#8:4]=[#6:3](-[#8:2]-[#6:5]-[#6:6]-[#8:1]-[#1])-[#6:8],"EVODEX.2-P1063,EVODEX.2-P2856,EVODEX.2-P3386,EVODEX.2-P3581,EVODEX.2-P3624",37367945255812079496119678455301979545847464621408428312610490071651441683581
EVODEX.2-Em540,[#7:17]-[#6:16](=[#8:18])-[#6:10]1=[#6:15](-[#7:14](-[#6:19])-[#6:13](=[#6:12](-[#6:11]-1(-[#1:87])-[#1])-[#1:86])-[#1:85])-[#1:61].[#6:3]-[#6:1](=[#8:58])-[#6:4](=[#8:6])-[#8:7]>>[#7](-[#6:1](-[#6:3])(-[#6:4](=[#8:6])-[#8:7])-[#1])(-[#1])-[#1].[#7:17]-[#6:16](=[#8:18])-[#6:10]1:[#6:11](:[#6:12](:[#6:13](:[#7&+:14](-[#6:19]):[#6:15]:1-[#1:61])-[#1:85])-[#1:86])-[#1:87].[#8:58](-[#1])-[#1],"EVODEX.2-P1067,EVODEX.2-P1589,EVODEX.2-P2999,EVODEX.2-P3714,EVODEX.2-P3720",6521992438657982218968130172872233887852159680647787995895550976553971573168
EVODEX.2-Em541,[#6:3]-[#6:1](-[#8:37]-[#1])(-[#6:4])-[#1:71].[#8:39]-[#15:38](=[#8:40])(-[#8:41])-[#8:2]-[#6:26]>>[#6:3]-[#6:1](-[#6:4])(-[#8:2]-[#6:26])-[#1:71].[#8:39]-[#15:38](=[#8:40])(-[#8:37]-[#1])-[#8:41],"EVODEX.2-P1075,EVODEX.2-P2380,EVODEX.2-P2899,EVODEX.2-P4017,EVODEX.2-P4273",11498386792893004865723349810591222589183890628136918031953655733677416292266
EVODEX.2-Em542,[#7:2]-[#6:1](-[#6:3])(-[#6](=[#8])-[#8])-[#1:14]>>[#7:2]-[#6:1](-[#6:3])(-[#1:14])-[#1],"EVODEX.2-P1079,EVODEX.2-P1113,EVODEX.2-P2369,EVODEX.2-P2582,EVODEX.2-P2799",33943515904897824111552822122504711478921150996853348239484672220901322830269
EVODEX.2-Em543,[#6:3]-[#16:2]-[#1].[#0:50]-[#6:1](=[#8:51])-[#8:52]-[#6:53]>>[#0:50]-[#6:1](=[#8:51])-[#16:2]-[#6:3].[#6:53]-[#8:52]-[#1],"EVODEX.2-P1097,EVODEX.2-P1507,EVODEX.2-P3033,EVODEX.2-P3534,EVODEX.2-P4047",37150482362871802035590708901184613837759914681373541829900687010374147582868
EVODEX.2-Em544,[#6:3]-[#6:1](=[#8:4])-[#8]-[#6].[#6:21]-[#8:2]-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#6:21],"EVODEX.2-P1100,EVODEX.2-P1790,EVODEX.2-P1803,EVODEX.2-P2431,EVODEX.2-P2851",76614027031666915580505966949839017782581366928498118831556055808255161427468
EVODEX.2-Em545,[#8:12]=[#6:10](-[#8:11]-[#1])-[#6:1](=[#8:2])-[#6:3]>>[#8:2]=[#6:1](-[#6:3])-[#1].[#8:11]=[#6:10]=[#8:12],"EVODEX.2-P1101,EVODEX.2-P3132,EVODEX.2-P3271,EVODEX.2-P3444,EVODEX.2-P3826",95305312180509765870931046288729002907539878653721926449013040149728960033326
EVODEX.2-Em546,[#6:2]-[#16:1]-[#6:30](=[#8:32])-[#6:33]>>[#6:2]-[#16:1]-[#1].[#6:33]-[#6:30](=[#8:32])-[#8]-[#15](=[#8])(-[#8])-[#8],"EVODEX.2-P1102,EVODEX.2-P1205,EVODEX.2-P1416,EVODEX.2-P2072,EVODEX.2-P3156",50233889303870129162446430204619046953305034159398197193980526593609973530498
EVODEX.2-Em547,[#6:3]-[#6:1](-[#8:76]-[#1])(-[#6:4])-[#1:118]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:118].[#8:76](-[#1])-[#1],"EVODEX.2-P1107,EVODEX.2-P2290,EVODEX.2-P2296,EVODEX.2-P2348,EVODEX.2-P4260",88862704953644522061211414234684075523476243438505303118752768999616554431003
EVODEX.2-Em548,[#6:51]-[#6:49](=[#8:52])-[#16:1]-[#6:2].[#16:66]-[#6:65](=[#8:67])-[#6:50](-[#6:96](=[#8:98])-[#8:97]-[#1])(-[#1:186])-[#1:187]>>[#6:2]-[#16:1]-[#1].[#16:66]-[#6:65](=[#8:67])-[#6:50](-[#6:49](=[#8:52])-[#6:51])(-[#1:186])-[#1:187].[#8:97]=[#6:96]=[#8:98],"EVODEX.2-P1114,EVODEX.2-P1150,EVODEX.2-P2155,EVODEX.2-P3366,EVODEX.2-P3568",31117810250723277846888832557199227995930701994846907530586005507064821199759
EVODEX.2-Em549,[#6:4]-[#6:2]1(-[#8:1]-[#6:5]-1)-[#1:38]>>[#6:4]-[#6:2](-[#8]-[#1])(-[#6:5]-[#8:1]-[#1])-[#1:38],"EVODEX.2-P1116,EVODEX.2-P2457,EVODEX.2-P2482,EVODEX.2-P3218,EVODEX.2-P4132",57633970727878610868723611967040457340102806639267407284069717979273902766788
EVODEX.2-Em550,[#7:4](-[#6:1](=[#8:3])-[#7:5](-[#6:6])-[#1])(-[#1])-[#1].[#8:2](-[#1])-[#1]>>[#8:2]=[#6:1]=[#8:3].[#7:4](-[#1])(-[#1])-[#1].[#7:5](-[#6:6])(-[#1])-[#1],"EVODEX.2-P1125,EVODEX.2-P1142,EVODEX.2-P1862,EVODEX.2-P2981,EVODEX.2-P4200",72119898450876802257353151355719753457998374912808544464397231057960600860160
EVODEX.2-Em552,[#6:2]-[#6:1](-[#8]-[#1])(-[#1:122])-[#1:123].[#7:38]-[#6:37](=[#8:39])-[#6:31]1:[#6:36](:[#6:35](:[#6:34](:[#7&+:33](-[#6:40]):[#6:32]:1-[#1:157])-[#1:133])-[#1:132])-[#1:131]>>[#6:2]-[#6:1](-[#1:122])(-[#1:123])-[#1].[#7:38]-[#6:37](=[#8:39])-[#6:31]1=[#6:32](-[#7:33](-[#6:40])-[#6:34](=[#6:35](-[#6:36]-1(-[#1:131])-[#1])-[#1:132])-[#1:133])-[#1:157],"EVODEX.2-P1144,EVODEX.2-P1247,EVODEX.2-P2881,EVODEX.2-P3675,EVODEX.2-P3724",106323445030680169697627206824288389458511601383827520971429295843147158058726
EVODEX.2-Em553,[#8]=[#6](-[#8])-[#6:1](-[#8:2])(-[#6:3])-[#1:39]>>[#8:2]-[#6:1](-[#6:3])(-[#1:39])-[#1],"EVODEX.2-P1153,EVODEX.2-P1721,EVODEX.2-P3133,EVODEX.2-P3272,EVODEX.2-P3445",46617232570627386861289209973965239262620167174808892370802348545335970139613
EVODEX.2-Em554,[#6:14]-[#6:12](-[#7:2](-[#1])-[#1])(-[#6:15](=[#8:17])-[#8:18])-[#1].[#6:3]-[#6:1](=[#8:13])-[#6:4](=[#8:6])-[#8:7]>>[#7:2](-[#6:1](-[#6:3])(-[#6:4](=[#8:6])-[#8:7])-[#1])(-[#1])-[#1].[#6:14]-[#6:12](=[#8:13])-[#6:15](=[#8:17])-[#8:18],"EVODEX.2-P1165,EVODEX.2-P1679,EVODEX.2-P3904,EVODEX.2-P4048,EVODEX.2-P4149",48521807171788590873355995866833915675872867159464054970366229922502190085252
EVODEX.2-Em555,[#8:14]=[#6:1](-[#6:3])-[#1:17].[#7:2](-[#1])(-[#1])-[#1]>>[#7:2](-[#6:1](-[#6:3])(-[#1:17])-[#1])(-[#1])-[#1].[#8:14](-[#1])-[#1],"EVODEX.2-P1175,EVODEX.2-P1324,EVODEX.2-P3328,EVODEX.2-P3338,EVODEX.2-P3933",50803954189443923412907225824409214865897100848946492748797588295079234852374
EVODEX.2-Em556,[#6:47]-[#6:45](-[#7:53](-[#1])-[#1])(-[#6:48])-[#1]>>[#6:47]-[#6:45](=[#8])-[#6:48].[#7:53](-[#1])(-[#1])-[#1],"EVODEX.2-P1191,EVODEX.2-P1257,EVODEX.2-P1764,EVODEX.2-P1989,EVODEX.2-P3091",25389971445795353563956493724981235550073451799880001636987185781060751859416
EVODEX.2-Em557,[#6:58]-[#8:50]-[#1]>>[#6:58]-[#8:50]-[#6](=[#8])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#1])-[#1])-[#1])-[#1])-[#1],"EVODEX.2-P1198,EVODEX.2-P1599,EVODEX.2-P2821,EVODEX.2-P3924,EVODEX.2-P4254",12036432731073785417095978655840077348757271345380499830813271377415882017216
EVODEX.2-Em558,[#6]-[#6](-[#6])(-[#8:34]-[#15:36](=[#8:37])(-[#8:38])-[#8:39])-[#1].[#8:55]=[#15:35](-[#8]-[#1])(-[#8:56])-[#8:57]>>[#8:39]-[#15:36](=[#8:37])(-[#8:38])-[#8:34]-[#15:35](=[#8:55])(-[#8:56])-[#8:57],"EVODEX.2-P1204,EVODEX.2-P1299,EVODEX.2-P3368,EVODEX.2-P3982,EVODEX.2-P4255",47739287285471758614788254456623429968490393587170844100847954410508513549500
EVODEX.2-Em559,[#7:2](-[#6:5])(-[#1])-[#1]>>[#6:5]-[#7:2](-[#6](-[#7])=[#8])-[#1],"EVODEX.2-P1212,EVODEX.2-P1216,EVODEX.2-P2848,EVODEX.2-P3667,EVODEX.2-P4109",18989158729408560754191426200884028045681331001895824241215952316379815540114
EVODEX.2-Em561,[#6:14]-[#6:12](-[#8:21]-[#16:22](=[#8:23])(=[#8:24])-[#8:25])(-[#1:47])-[#1]>>[#6:14]-[#6:12](=[#8])-[#1:47].[#8:23]=[#16:22](=[#8:24])(-[#8:21]-[#1])-[#8:25],"EVODEX.2-P1218,EVODEX.2-P1684,EVODEX.2-P2091,EVODEX.2-P3287,EVODEX.2-P3758",26980910974680515309568145331828748753131860684197892403747978016640481402409
EVODEX.2-Em562,[#6:3]-[#6:1](-[#8:69]-[#15:71](=[#8:72])(-[#8:73])-[#8:74])(-[#1:143])-[#1:144].[#8:46]-[#15:45](=[#8:47])(-[#8:48])-[#8:2]-[#15:70](=[#8:75])(-[#8:76])-[#8:77]>>[#6:3]-[#6:1](-[#8:2]-[#15:45](=[#8:47])(-[#8:48])-[#8:46])(-[#1:143])-[#1:144].[#8:72]=[#15:71](-[#8:73])(-[#8:74])-[#8:69]-[#15:70](=[#8:75])(-[#8:76])-[#8:77],"EVODEX.2-P1219,EVODEX.2-P1965,EVODEX.2-P2331,EVODEX.2-P2811,EVODEX.2-P3108",54619880391468389013016921870149389031273801581707170570173376761383312792529
EVODEX.2-Em563,[#7](-[#6:1](-[#6:3])(-[#1:17])-[#1])(-[#1])-[#1].[#8:2](-[#1])-[#1].[#8:13]=[#8:14]>>[#8:2]=[#6:1](-[#6:3])-[#1:17].[#8:13](-[#8:14]-[#1])-[#1],"EVODEX.2-P1223,EVODEX.2-P1364,EVODEX.2-P2549,EVODEX.2-P2808,EVODEX.2-P4045",109173534066700858382476404621650757309676416957940704197666721692837876046640
EVODEX.2-Em564,[#6:8]-[#6:6](-[#7:2](-[#1])-[#1])(-[#6:9](=[#8:11])-[#8:12])-[#1].[#8:7]=[#6:1](-[#6:3](=[#8:4])-[#8:5])-[#1:28]>>[#7:2](-[#6:1](-[#6:3](=[#8:4])-[#8:5])(-[#1:28])-[#1])(-[#1])-[#1].[#6:8]-[#6:6](=[#8:7])-[#6:9](=[#8:11])-[#8:12],"EVODEX.2-P1228,EVODEX.2-P1341,EVODEX.2-P2826,EVODEX.2-P3897,EVODEX.2-P4023",90040952364458188246699661352223912246657038900790243837595796221521905605477
EVODEX.2-Em565,[#6:8]-[#6:6](-[#7](-[#1])-[#1])(-[#6:9](=[#8:11])-[#8:12])-[#1].[#8:7]=[#6](-[#6](=[#8])-[#8])-[#1]>>[#6:8]-[#6:6](=[#8:7])-[#6:9](=[#8:11])-[#8:12],"EVODEX.2-P1229,EVODEX.2-P3488,EVODEX.2-P3495,EVODEX.2-P3617,EVODEX.2-P3898",94319609891157209820289303200482461578093055818400227762952633218140455375408
EVODEX.2-Em566,[#6:4]-[#8:2]-[#1].[#6:14]-[#8:1]-[#15:3](=[#8:54])(-[#8:55])-[#8:19]>>([#6:4]-[#8:2]-[#15:3](=[#8:54])(-[#8:55])-[#8:19].[#6:14]-[#8:1]-[#1]),"EVODEX.2-P1248,EVODEX.2-P1592,EVODEX.2-P3264,EVODEX.2-P3612,EVODEX.2-P4061",79731028609845543792647412128578449124306204668283924989055603536374202401660
EVODEX.2-Em567,[#6:55]-[#6:50](=[#8:49])-[#6:56](=[#8:58])-[#8:59].[#8:53](-[#1])-[#1]>>[#6:55]-[#6:50](-[#8:49]-[#1])(-[#6](-[#6](=[#8])-[#8:53]-[#1])(-[#1])-[#1])-[#6:56](=[#8:58])-[#8:59],"EVODEX.2-P1254,EVODEX.2-P1329,EVODEX.2-P2214,EVODEX.2-P2685,EVODEX.2-P3772",95170619525096976206181498071075015486610507022531849483077560601329890191677
EVODEX.2-Em568,[#6:3]-[#6:1](-[#8:30]-[#16:32](=[#8:33])(=[#8:34])-[#8:35])(-[#6:4])-[#1:77]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:77].[#8]-[#15](=[#8])(-[#8])-[#8:30]-[#16:32](=[#8:33])(=[#8:34])-[#8:35],"EVODEX.2-P1255,EVODEX.2-P1709,EVODEX.2-P1970,EVODEX.2-P2156,EVODEX.2-P3628",112011358980119422436243369032420501601827483865740538176423373279326217253042
EVODEX.2-Em569,[#6:36]-[#6:34]1:[#6:35](-[#6:37]):[#6:32](:[#6:30](-[#8:33]):[#6:29](-[#8:28]-[#6:1](-[#1:115])(-[#1:116])-[#1:117]):[#6:31]:1-[#1:118])-[#1:113]>>[#6:1](-[#16&+](-[#6])-[#6])(-[#1:115])(-[#1:116])-[#1:117].[#6:36]-[#6:34]1:[#6:35](-[#6:37]):[#6:32](:[#6:30](-[#8:33]):[#6:29](-[#8:28]-[#1]):[#6:31]:1-[#1:118])-[#1:113],"EVODEX.2-P1261,EVODEX.2-P2342,EVODEX.2-P3115,EVODEX.2-P3172,EVODEX.2-P3476",33865430939101038928914746933710241263102129246170488807204808408102342827253
EVODEX.2-Em570,[#16:59]-[#6:58](=[#8:60])-[#6:55](-[#6:1](=[#8:50])-[#6:51])(-[#1:151])-[#1:152].[#8:57]=[#6:56]=[#8:89]>>[#6:51]-[#6:1](=[#8:50])-[#16]-[#6].[#16:59]-[#6:58](=[#8:60])-[#6:55](-[#6:56](=[#8:89])-[#8:57]-[#1])(-[#1:151])-[#1:152],"EVODEX.2-P1278,EVODEX.2-P2597,EVODEX.2-P2878,EVODEX.2-P3005,EVODEX.2-P3670",79710931340295276146804173441685440616774107435824409398683769515763722674781
EVODEX.2-Em571,([#6:17]-[#6:1](-[#8]-[#15](=[#8])(-[#8])-[#8])(-[#6:20](=[#8:21])-[#8:22])-[#8:11].[#6:5]-[#8:4]-[#1]).[#6:42]-[#8:2]-[#6:3](-[#6:23](=[#8:26])-[#8:27])(-[#6:24])-[#8:25]>>([#6:42]-[#8:2]-[#6:1](-[#6:20](=[#8:21])-[#8:22])(-[#6:17])-[#8:11].[#6:5]-[#8:4]-[#6:3](-[#6:23](=[#8:26])-[#8:27])(-[#6:24])-[#8:25]),"EVODEX.2-P1286,EVODEX.2-P1367,EVODEX.2-P1608,EVODEX.2-P1782,EVODEX.2-P3390",89652708395946578062472240075321311075481817421221669307327739036140643819808
EVODEX.2-Em572,[#6:42]-[#8:2]-[#6:3](-[#6:23](=[#8:26])-[#8:27])(-[#6:24])-[#8:25]>>([#6:42]-[#8:2]-[#6](-[#6](=[#8])-[#8])(-[#6])-[#8].[#6]-[#8]-[#6:3](-[#6:23](=[#8:26])-[#8:27])(-[#6:24])-[#8:25]),"EVODEX.2-P1287,EVODEX.2-P1509,EVODEX.2-P1788,EVODEX.2-P3585,EVODEX.2-P3878",95343517658557818125429264736621050523685976389762357893360434440650457318182
EVODEX.2-Em573,([#8]-[#15](=[#8])(-[#8])-[#8]-[#6:1](-[#8:8])(-[#6:11])-[#1:91].[#6:5]-[#8:4]-[#1]).[#6:35]-[#8:2]-[#6:3](-[#8:14])(-[#6:15])-[#1:111]>>([#6:35]-[#8:2]-[#6:1](-[#8:8])(-[#6:11])-[#1:91].[#6:5]-[#8:4]-[#6:3](-[#8:14])(-[#6:15])-[#1:111]),"EVODEX.2-P1288,EVODEX.2-P1665,EVODEX.2-P2268,EVODEX.2-P3309,EVODEX.2-P3637",54971466898401477439913304787282038715087901890005270809038399480785177928051
EVODEX.2-Em574,[#6:27](-[#16&+:1](-[#6:2])-[#6:3])(-[#1:51])(-[#1:52])-[#1:53].[#6:29]-[#7:28](-[#6:30])-[#1]>>[#6:3]-[#16:1]-[#6:2].[#6:29]-[#7:28](-[#6:27](-[#1:51])(-[#1:52])-[#1:53])-[#6:30],"EVODEX.2-P1290,EVODEX.2-P1810,EVODEX.2-P2048,EVODEX.2-P2774,EVODEX.2-P3179",23083909457987625475166292175849075712347410069125073021612669562391416455778
EVODEX.2-Em575,[#6:56]-[#7:55](-[#6:45](-[#6:47])(-[#6:48](=[#8:50])-[#8:51])-[#1])-[#1].[#7:8]-[#6:7](=[#8:9])-[#6:1]1:[#6:6](:[#6:5](:[#6:4](:[#7&+:3](-[#6:10]):[#6:2]:1-[#1:103])-[#1:80])-[#1:79])-[#1:78].[#8:46](-[#1])-[#1]>>[#7:8]-[#6:7](=[#8:9])-[#6:1]1=[#6:2](-[#7:3](-[#6:10])-[#6:4](=[#6:5](-[#6:6]-1(-[#1:78])-[#1])-[#1:79])-[#1:80])-[#1:103].[#6:47]-[#6:45](=[#8:46])-[#6:48](=[#8:50])-[#8:51].[#7:55](-[#6:56])(-[#1])-[#1],"EVODEX.2-P1296,EVODEX.2-P1943,EVODEX.2-P2728,EVODEX.2-P4191,EVODEX.2-P4268",35669647195043994438498506581115911354332166728866920149740623264676161294128
EVODEX.2-Em576,[#6:56]-[#7:55](-[#6:45](-[#6:47])(-[#6:48](=[#8:50])-[#8:51])-[#1])-[#1]>>[#6:47]-[#6:45](=[#8])-[#6:48](=[#8:50])-[#8:51].[#7:55](-[#6:56])(-[#1])-[#1],"EVODEX.2-P1297,EVODEX.2-P1420,EVODEX.2-P1488,EVODEX.2-P3377,EVODEX.2-P4193",107920588529794038437372583507305393367657377304353998149828240152443125073416
