id,smarts,entry_id,mechanism_id
271,[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D1&v2&H1&0*&!R:3].[O&D1&v2&H0&0*&!R:4]=[C&D2&v4&H1&0*&!R&z1:5].[c&D3&v4&H0&0*&R&z0:6]1:[c&D2&v4&H1&0*&R&z0:7]:[c&D2&v4&H1&0*&R&z0:8]:[c&D2&v4&H1&0*&R&z1:9]:[n&D3&v4&H0&+&R:10]:[c&D2&v4&H1&0*&R&z1:11]:1>>[C&D3&v4&H0&0*&R&z0:6]1=[C&D2&v4&H1&0*&R&z1:11]-[N&D3&v3&H0&0*&R:10]-[C&D2&v4&H1&0*&R&z1:9]=[C&D2&v4&H1&0*&R&z0:8]-[C&D2&v4&H2&0*&R&z0:7]-1.[O&D1&v2&H0&0*&!R:4]=[C&D3&v4&H0&0*&!R&z2:5]-[O&D2&v2&H0&0*&!R:2]~[*:1]~[O&D1&v2&H1&0*&!R:3],[619],[1]
272,[C&D2&v4&H1&0*&!R&z1:1]=[C&D2&v4&H1&0*&!R&z0:2]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[C&D3&v4&H0&0*&R&z0:5]1=[C&D2&v4&H1&0*&R&z1:6]-[N&D3&v3&H0&0*&R:7]-[C&D2&v4&H1&0*&R&z1:8]=[C&D2&v4&H1&0*&R&z0:9]-[C&D2&v4&H2&0*&R&z0:10]-1>>[C&D2&v4&H2&0*&!R&z1:1]-[C&D2&v4&H2&0*&!R&z0:2]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[c&D3&v4&H0&0*&R&z0:5]1:[c&D2&v4&H1&0*&R&z0:10]:[c&D2&v4&H1&0*&R&z0:9]:[c&D2&v4&H1&0*&R&z1:8]:[n&D3&v4&H0&+&R:7]:[c&D2&v4&H1&0*&R&z1:6]:1,[620],[1]
273,[C&D1&v4&H3&0*&!R&z1:1]-[S&D3&v3&H0&+&!R:2].[O&D1&v2&H1&0*&!R:3]>>[C&D1&v4&H3&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:3].[S&D2&v2&H0&0*&!R:2],[621],[1]
274,[S&D1&v2&H1&0*&!R:1].[S&D1&v2&H1&0*&!R:2].[c&D3&v4&H0&0*&R&z0:3]1:[c&D2&v4&H1&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z0:5]:[c&D2&v4&H1&0*&R&z1:6]:[n&D3&v4&H0&+&R:7]:[c&D2&v4&H1&0*&R&z1:8]:1>>[C&D3&v4&H0&0*&R&z0:3]1=[C&D2&v4&H1&0*&R&z1:8]-[N&D3&v3&H0&0*&R:7]-[C&D2&v4&H1&0*&R&z1:6]=[C&D2&v4&H1&0*&R&z0:5]-[C&D2&v4&H2&0*&R&z0:4]-1.[S&D2&v2&H0&0*&!R:1]-[S&D2&v2&H0&0*&!R:2],[627],[1]
275,[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[S&D2&v2&H0&0*&!R:3].[O&D1&v2&H1&0*&!R:4]>>[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D2&v2&H0&0*&!R:4].[S&D1&v2&H1&0*&!R:3],[629],[1]
276,[O&D0&v2&H2&0*&!R:1].[O&D1&v2&H0&0*&!R:2]=[C&D3&v4&H0&0*&R&z2:3]-[N&D2&v3&H1&0*&R:4]>>([C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:1].[N&D1&v3&H2&0*&!R:4]),[630],[1]
277,[C&D3&v4&H1&0*&!R&z1:1](-[C&D2&v4&H2&0*&!R&z1:2]-[S&D1&v2&H1&0*&!R:3])-[C&D3&v4&H0&0*&!R&z2:4]-[O&D1&v2&H1&0*&!R:5]>>[C&D2&v4&H2&0*&!R&z1:1]-[C&D2&v4&H2&0*&!R&z1:2]-[S&D1&v2&H1&0*&!R:3].[O&D1&v2&H0&0*&!R:5]=[C&D2&v4&H0&0*&!R&z2:4],[639],[1]
278,[O&D0&v2&H2&0*&!R:1].[P&D4&v5&H0&0*&!R:2](=[O&D1&v2&H0&0*&!R:3])-[O&D2&v2&H0&0*&!R:4]-[P&D4&v5&H0&0*&!R:5]=[O&D1&v2&H0&0*&!R:6]>>[O&D1&v2&H0&0*&!R:6]=[P&D4&v5&H0&0*&!R:5]-[O&D1&v2&H1&0*&!R:4].[P&D4&v5&H0&0*&!R:2](=[O&D1&v2&H0&0*&!R:3])-[O&D1&v2&H1&0*&!R:1],"[642, 833]","[1, 1]"
279,[O&D1&v2&H1&0*&!R:1].[P&D4&v5&H0&0*&!R:2]-[O&D1&v2&H1&0*&!R:3]>>[O&D0&v2&H2&0*&!R:3].[O&D2&v2&H0&0*&!R:1]-[P&D4&v5&H0&0*&!R:2],"[642, 833]","[1, 1]"
280,[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](-[O&D1&v2&H1&0*&!R:5])-[O&D2&v2&H0&0*&!R:6]-[P&D4&v5&H0&0*&!R:7].[C&D3&v4&H0&0*&!R&z2:8]-[O&D1&v2&H1&0*&!R:9]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](-[O&D1&v2&H1&0*&!R:9])-[O&D1&v2&H1&0*&!R:5].[C&D3&v4&H0&0*&!R&z2:8]-[O&D2&v2&H0&0*&!R:6]-[P&D4&v5&H0&0*&!R:7],[643],[1]
281,[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4]-[O&D1&v2&H1&0*&!R:5].[C&D3&v4&H0&0*&!R&z2:6]-[O&D2&v2&H0&0*&!R:7]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4]-[O&D2&v2&H0&0*&!R:7].[C&D3&v4&H0&0*&!R&z2:6]-[O&D1&v2&H1&0*&!R:5],[643],[1]
282,[C&D4&v4&H0&0*&R&z1:1]1-[O&D2&v2&H0&0*&R:2]-[C&D3&v4&H1&0*&R&z1:3]-1.[O&D0&v2&H2&0*&!R:4]>>[C&D4&v4&H0&0*&R&z1:1](-[O&D1&v2&H1&0*&!R:4])-[C&D3&v4&H1&0*&R&z1:3]-[O&D1&v2&H1&0*&!R:2],[644],[1]
283,[C&D3&v4&H1&0*&!R&z1:1](-[O&D1&v2&H1&0*&!R:2])-[C&D3&v4&H1&0*&!R&z1:3]-[C&D3&v4&H0&0*&!R&z1:4](=[O&D1&v2&H0&0*&!R:5])~[*:6]~[O&D2&v2&H0&0*&!R:7]~[*:8]~[O&D1&v2&H1&0*&!R:9]>>[C&D2&v4&H1&0*&!R&z1:1]=[O&D1&v2&H0&0*&!R:2].[O&D1&v2&H0&0*&!R:5]=[C&D3&v4&H0&0*&!R&z1:4](-[C&D2&v4&H2&0*&!R&z1:3])~[*:6]~[O&D2&v2&H0&0*&!R:7]~[*:8]~[O&D1&v2&H1&0*&!R:9],[645],[1]
284,[*:1](~[C&D2&v4&H2&0*&!R&z1:2])~[*:3]~[O&D2&v2&H0&0*&!R:4]~[*:5]~[O&D1&v2&H1&0*&!R:6].[C&D2&v4&H1&0*&!R&z1:7]=[O&D1&v2&H0&0*&!R:8]>>[C&D3&v4&H1&0*&!R&z1:7](-[O&D1&v2&H1&0*&!R:8])-[C&D3&v4&H1&0*&!R&z1:2]~[*:1]~[*:3]~[O&D2&v2&H0&0*&!R:4]~[*:5]~[O&D1&v2&H1&0*&!R:6],[645],[1]
285,[N&D1&v3&H2&0*&!R:1].[N&D3&v3&H0&0*&!R:2]-[C&D2&v4&H1&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4]>>[N&D2&v3&H1&0*&!R:2].[N&D2&v3&H1&0*&!R:1]-[C&D2&v4&H1&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4],[646],[1]
286,[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D1&v2&H1&0*&!R:3].[C&D3&v4&H1&0*&R&z2:4]-[O&D2&v2&H0&0*&!R:5]>>[*:1](~[O&D1&v2&H1&0*&!R:3])~[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H1&0*&R&z2:4].[O&D1&v2&H1&0*&!R:5],[649],[1]
287,[C&D3&v4&H1&0*&!R&z1:1](-[O&D1&v2&H1&0*&!R:2])-[C&D2&v4&H2&0*&!R&z0:3]-[C&D3&v4&H0&0*&!R&z1:4](=[O&D1&v2&H0&0*&!R:5])~[*:6]~[O&D1&v2&H1&0*&!R:7]>>[C&D1&v4&H3&0*&!R&z0:3]-[C&D3&v4&H0&0*&!R&z1:4](=[O&D1&v2&H0&0*&!R:5])~[*:6]~[O&D1&v2&H1&0*&!R:7].[C&D2&v4&H1&0*&!R&z1:1]=[O&D1&v2&H0&0*&!R:2],[652],[1]
288,[C&D1&v4&H3&0*&!R&z0:1]~[*:2](~[O&D1&v2&H0&0*&!R:3])~[*:4]~[O&D1&v2&H1&0*&!R:5].[C&D2&v4&H1&0*&!R&z1:6]=[O&D1&v2&H0&0*&!R:7]>>[C&D3&v4&H1&0*&!R&z1:6](-[O&D1&v2&H1&0*&!R:7])-[C&D2&v4&H2&0*&!R&z0:1]~[*:2](~[O&D1&v2&H0&0*&!R:3])~[*:4]~[O&D1&v2&H1&0*&!R:5],[652],[1]
289,[C&D4&v4&H0&0*&!R&z1:1](-[O&D1&v2&H1&0*&!R:2])~[*:3]~[O&D1&v2&H1&0*&!R:4].[P&D4&v5&H0&0*&!R:5]-[O&D2&v2&H0&0*&!R:6]-[P&D4&v5&H0&0*&!R:7]>>[C&D4&v4&H0&0*&!R&z1:1](~[*:3]~[O&D1&v2&H1&0*&!R:4])-[O&D2&v2&H0&0*&!R:6]-[P&D4&v5&H0&0*&!R:7].[P&D4&v5&H0&0*&!R:5]-[O&D1&v2&H1&0*&!R:2],[654],[1]
290,[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D1&v2&H1&0*&!R:3].[O&D1&v2&H1&0*&!R:4]-[c&D3&v4&H0&0*&R&z1:5]>>[*:1](~[O&D1&v2&H1&0*&!R:3])~[O&D2&v2&H0&0*&!R:2]-[c&D3&v4&H0&0*&R&z1:5].[O&D0&v2&H2&0*&!R:4],[661],[1]
291,[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])(-[O&D1&v2&H1&0*&!R:6])-[O&D2&v2&H0&0*&!R:7]-[P&D4&v5&H0&0*&!R:8]-[O&D1&v2&H1&0*&!R:9].[O&D1&v2&H1&0*&!R:10]-[C&D2&v4&H2&0*&!R&z1:11]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])(-[O&D1&v2&H1&0*&!R:10])-[O&D1&v2&H1&0*&!R:6].[P&D4&v5&H0&0*&!R:8](-[O&D1&v2&H1&0*&!R:9])-[O&D2&v2&H0&0*&!R:7]-[C&D2&v4&H2&0*&!R&z1:11],[663],[1]
292,[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])-[O&D1&v2&H1&0*&!R:6].[*:7](~[O&D1&v2&H1&0*&!R:8])~[O&D2&v2&H0&0*&!R:9]-[C&D2&v4&H2&0*&!R&z1:10]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])-[O&D2&v2&H0&0*&!R:9]~[*:7]~[O&D1&v2&H1&0*&!R:8].[O&D1&v2&H1&0*&!R:6]-[C&D2&v4&H2&0*&!R&z1:10],[663],[1]
293,[N&D2&v3&H0&0*&R:1]=[C&D3&v4&H0&0*&R&z1:2]-[C&D3&v4&H1&0*&!R&z1:3]-[C&D3&v4&H1&0*&!R&z1:4]-[O&D1&v2&H1&0*&!R:5]>>[N&D2&v3&H0&0*&R:1]=[C&D3&v4&H0&0*&R&z1:2]-[C&D2&v4&H2&0*&!R&z1:3].[O&D1&v2&H0&0*&!R:5]=[C&D2&v4&H1&0*&!R&z1:4],[664],[1]
294,[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](-[O&D1&v2&H1&0*&!R:5])-[O&D2&v2&H0&0*&!R:6]-[P&D4&v5&H0&0*&!R:7](=[O&D1&v2&H0&0*&!R:8])(-[O&D1&v2&H1&0*&!R:9])-[O&D1&v2&H1&0*&!R:10].[C&D2&v4&H1&0*&!R&z2:11]-[O&D1&v2&H1&0*&!R:12].[N&D1&v3&H2&0*&!R:13]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](-[O&D1&v2&H1&0*&!R:12])-[O&D1&v2&H1&0*&!R:5].[C&D2&v4&H1&0*&!R&z2:11]-[N&D2&v3&H1&0*&!R:13].[O&D1&v2&H0&0*&!R:8]=[P&D4&v5&H0&0*&!R:7](-[O&D1&v2&H1&0*&!R:6])(-[O&D1&v2&H1&0*&!R:9])-[O&D1&v2&H1&0*&!R:10],[665],[1]
295,[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&0*&!R:5].[C&D2&v4&H1&0*&!R&z2:6]-[N&D2&v3&H1&0*&!R:7].[O&D1&v2&H0&0*&!R:8]=[P&D4&v5&H0&0*&!R:9](-[O&D1&v2&H1&0*&!R:10])-[O&D1&v2&H1&0*&!R:11]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[*:4]~[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:9](=[O&D1&v2&H0&0*&!R:8])-[O&D1&v2&H1&0*&!R:11].[C&D2&v4&H1&0*&!R&z2:6]-[O&D1&v2&H1&0*&!R:10].[N&D1&v3&H2&0*&!R:7],[665],[1]
296,[O&D0&v2&H2&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4]>>[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:1].[O&D1&v2&H1&0*&!R:2],[666],[1]
297,[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](-[O&D1&v2&H1&0*&!R:5])-[O&D1&v2&H1&0*&!R:6].[C&D3&v4&H0&0*&!R&z3:7]-[O&D2&v2&H0&0*&!R:8]-[P&D4&v5&H0&0*&!R:9]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](-[O&D1&v2&H1&0*&!R:6])-[O&D2&v2&H0&0*&!R:8]-[P&D4&v5&H0&0*&!R:9].[C&D3&v4&H0&0*&!R&z3:7]-[O&D1&v2&H1&0*&!R:5],[669],[1]
298,[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](-[O&D1&v2&H1&0*&!R:5])-[O&D2&v2&H0&0*&!R:6].[C&D3&v4&H0&0*&!R&z3:7]-[O&D1&v2&H1&0*&!R:8]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](-[O&D1&v2&H1&0*&!R:8])-[O&D1&v2&H1&0*&!R:5].[C&D3&v4&H0&0*&!R&z3:7]-[O&D2&v2&H0&0*&!R:6],[669],[1]
299,[N&D2&v3&H1&0*&!R:1]-[C&D3&v4&H0&0*&!R&z3:2](-[N&D1&v3&H2&0*&!R:3])=[O&D1&v2&H0&0*&!R:4].[O&D0&v2&H2&0*&!R:5]>>[N&D0&v3&H3&0*&!R:3].[N&D1&v3&H2&0*&!R:1].[O&D1&v2&H0&0*&!R:5]=[C&D2&v4&H0&0*&!R&z2:2]=[O&D1&v2&H0&0*&!R:4],[671],[1]
300,[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[C&D2&v4&H1&0*&!R&z0:3]=[C&D2&v4&H1&0*&!R&z0:4]-[C&D2&v4&H2&0*&!R&z0:5]-[C&D3&v4&H0&0*&!R&z2:6]-[O&D1&v2&H1&0*&!R:7]>>[C&D1&v4&H3&0*&!R&z0:5]-[C&D2&v4&H1&0*&!R&z0:4]=[C&D2&v4&H1&0*&!R&z0:3]-[C&D3&v4&H0&0*&!R&z2:1]=[O&D1&v2&H0&0*&!R:2].[O&D1&v2&H0&0*&!R:7]=[C&D2&v4&H0&0*&!R&z2:6],[675],[1]
301,[C&D1&v4&H3&0*&!R&z0:1].[O&D1&v2&H0&0*&!R:2]=[C&D2&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4]>>[C&D2&v4&H2&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:2],[675],[1]
302,[O&D1&v2&H0&0*&!R:1]=[C&D2&v4&H1&0*&!R&z1:2]-[C&D3&v4&H1&0*&!R&z1:3]-[O&D1&v2&H1&0*&!R:4]>>[O&D1&v2&H0&0*&!R:4]=[C&D3&v4&H0&0*&!R&z1:3]-[C&D2&v4&H2&0*&!R&z1:2]-[O&D1&v2&H1&0*&!R:1],[680],[1]
303,[O&D2&v2&H0&0*&!R:1]-[C&D3&v4&H1&0*&R&z1:2]-[C&D3&v4&H1&0*&R&z1:3]>>[C&D3&v4&H0&0*&R&z1:3]=[C&D2&v4&H1&0*&R&z0:2].[O&D1&v2&H1&0*&!R:1],[684],[1]
304,[C&D2&v4&H2&0*&!R&z1:1]-[N&D2&v3&H1&0*&!R:2].[N&D1&v3&H2&0*&!R:3]>>[N&D1&v3&H2&0*&!R:2].[N&D2&v3&H1&0*&!R:3]-[C&D2&v4&H2&0*&!R&z1:1],[687],[1]
305,[O&D0&v2&H2&0*&!R:1].[c&D3&v4&H0&0*&R&z0:2]1:[c&D2&v4&H1&0*&R&z0:3]:[c&D2&v4&H1&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z0:5]:[c&D2&v4&H1&0*&R&z0:6]:[c&D3&v4&H0&0*&R&z0:7]:1~[*:8](~[O&D1&v2&H0&0*&!R:9])~[O&D1&v2&H1&0*&!R:10]>>[C&D3&v4&H0&0*&R&z0:2]1=[C&D2&v4&H1&0*&R&z0:3]-[C&D2&v4&H1&0*&R&z0:4]=[C&D2&v4&H1&0*&R&z0:5]-[C&D3&v4&H1&0*&R&z1:6](-[O&D1&v2&H1&0*&!R:1])-[C&D3&v4&H1&0*&R&z0:7]-1~[*:8](~[O&D1&v2&H0&0*&!R:9])~[O&D1&v2&H1&0*&!R:10],[689],[1]
306,[C&D1&v4&H3&0*&!R&z1:1]-[S&D3&v3&H0&+&!R:2].[O&D1&v2&H1&0*&!R:3]>>[O&D2&v2&H0&0*&!R:3]-[C&D1&v4&H3&0*&!R&z1:1].[S&D2&v2&H0&0*&!R:2],[692],[1]
307,[S&D1&v2&H1&0*&!R:1].[S&D2&v2&H0&0*&!R:2]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4]>>[S&D1&v2&H1&0*&!R:2].[S&D2&v2&H0&0*&!R:1]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4],[704],[1]
308,[C&D3&v4&H1&0*&R&z1:1]-[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[O&D0&v2&H2&0*&!R:5]>>[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:2].[C&D3&v4&H1&0*&R&z1:1]-[O&D1&v2&H1&0*&!R:5],[705],[1]
309,[N&D1&v3&H2&0*&!R:1]-[C&D3&v4&H1&0*&!R&z1:2]-[C&D2&v4&H2&0*&!R&z0:3]>>[C&D2&v4&H1&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3].[N&D0&v3&H3&0*&!R:1],"[708, 708]","[2, 3]"
310,[N&D1&v3&H2&0*&!R:1]-[C&D3&v4&H1&0*&!R&z1:2]-[C&D2&v4&H2&0*&!R&z0:3]-[c&D3&v4&H0&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z0:5]>>[C&D2&v4&H1&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3]-[c&D3&v4&H0&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z0:5].[N&D0&v3&H3&0*&!R:1],[708],[1]
311,[O&D0&v2&H2&0*&!R:1].[O&D1&v2&H0&0*&!R:2]=[C&D2&v4&H1&0*&!R&z1:3].[c&D3&v4&H0&0*&R&z0:4]1:[c&D2&v4&H1&0*&R&z0:5]:[c&D2&v4&H1&0*&R&z0:6]:[c&D2&v4&H1&0*&R&z1:7]:[n&D3&v4&H0&+&R:8]:[c&D2&v4&H1&0*&R&z1:9]:1>>[C&D3&v4&H0&0*&R&z0:4]1=[C&D2&v4&H1&0*&R&z1:9]-[N&D3&v3&H0&0*&R:8]-[C&D2&v4&H1&0*&R&z1:7]=[C&D2&v4&H1&0*&R&z0:6]-[C&D2&v4&H2&0*&R&z0:5]-1.[O&D1&v2&H0&0*&!R:2]=[C&D3&v4&H0&0*&!R&z2:3]-[O&D1&v2&H1&0*&!R:1],[711],[1]
312,[C&D1&v4&H2&0*&!R&z1:1]=[O&D1&v2&H0&0*&!R:2].[S&D1&v2&H1&0*&!R:3]>>[S&D2&v2&H0&0*&!R:3]-[C&D2&v4&H2&0*&!R&z2:1]-[O&D1&v2&H1&0*&!R:2],[712],[1]
313,[S&D2&v2&H0&0*&!R:1]-[C&D2&v4&H2&0*&!R&z2:2]-[O&D1&v2&H1&0*&!R:3]>>[C&D1&v4&H2&0*&!R&z1:2]=[O&D1&v2&H0&0*&!R:3].[S&D1&v2&H1&0*&!R:1],[712],[1]
314,[N&D1&v3&H2&0*&!R:1]~[*:2]~[C&D2&v4&H2&0*&!R&z1:3]-[O&D1&v2&H1&0*&!R:4].[S&D1&v2&H1&0*&!R:5]>>[O&D0&v2&H2&0*&!R:4].[S&D2&v2&H0&0*&!R:5]-[C&D2&v4&H2&0*&!R&z1:3]~[*:2]~[N&D1&v3&H2&0*&!R:1],[713],[1]
315,[N&D1&v3&H2&0*&!R:1]-[C&D3&v4&H0&0*&!R&z2:2](=[O&D1&v2&H0&0*&!R:3])~[*:4]:[*:5]:[n&D2&v3&H0&0*&R:6].[O&D0&v2&H2&0*&!R:7]>>[N&D0&v3&H3&0*&!R:1].[O&D1&v2&H0&0*&!R:3]=[C&D3&v4&H0&0*&!R&z2:2](-[O&D1&v2&H1&0*&!R:7])~[*:4]:[*:5]:[n&D2&v3&H0&0*&R:6],[716],[1]
316,([C&D3&v4&H1&0*&!R&z1:1]-[N&D1&v3&H2&0*&!R:2].[N&D1&v3&H2&0*&!R:3])>>[C&D3&v4&H1&0*&R&z1:1]-[N&D2&v3&H1&0*&R:3].[N&D0&v3&H3&0*&!R:2],[717],[1]
317,[C&D3&v4&H0&0*&!R&z3:1](-[N&D1&v3&H2&0*&!R:2])=[O&D1&v2&H0&0*&!R:3].[O&D0&v2&H2&0*&!R:4]>>[C&D3&v4&H0&0*&!R&z3:1](=[O&D1&v2&H0&0*&!R:3])-[O&D1&v2&H1&0*&!R:4].[N&D0&v3&H3&0*&!R:2],[726],[1]
318,[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3]-[O&D1&v2&H1&0*&!R:4].[O&D0&v2&H2&0*&!R:5]>>[C&D2&v4&H2&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:5].[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:2])-[O&D1&v2&H1&0*&!R:4],[727],[1]
319,[C&D2&v4&H2&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:2].[O&D1&v2&H1&0*&!R:3]>>[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:3].[O&D0&v2&H2&0*&!R:2],[727],[1]
320,[C&D1&v4&H3&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[O&D0&v2&H2&0*&!R:5]>>[C&D1&v4&H3&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:5].[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:2],[733],[1]
321,[O&D2&v2&H0&0*&R:1]-[C&D3&v4&H1&0*&R&z2:2](-[O&D1&v2&H1&0*&!R:3])-[C&D3&v4&H1&0*&R&z1:4](-[O&D1&v2&H1&0*&!R:5])-[C&D3&v4&H1&0*&R&z1:6]>>[O&D2&v2&H0&0*&R:1]-[C&D4&v4&H0&0*&R&z2:2](-[O&D1&v2&H1&0*&!R:3])(-[C&D2&v4&H2&0*&!R&z1:4]-[O&D1&v2&H1&0*&!R:5])-[C&D3&v4&H1&0*&R&z1:6],"[736, 842, 880]","[1, 1, 1]"
322,[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:3].[O&D1&v2&H1&0*&!R:4]>>[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D2&v2&H0&0*&!R:4].[O&D0&v2&H2&0*&!R:3],[740],[1]
323,[C&D3&v4&H0&0*&!R&z1:1](=[O&D1&v2&H0&0*&!R:2])-[C&D2&v4&H2&0*&!R&z0:3]-[C&D3&v4&H1&0*&!R&z1:4]-[N&D1&v3&H2&0*&!R:5].[O&D0&v2&H2&0*&!R:6]>>[C&D1&v4&H3&0*&!R&z0:3]-[C&D3&v4&H1&0*&!R&z1:4]-[N&D1&v3&H2&0*&!R:5].[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:6],[742],[1]
324,[*:1](~[N&D1&v3&H2&0*&!R:2])~[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:4])-[O&D2&v2&H0&0*&!R:5].[O&D0&v2&H2&0*&!R:6]>>[*:1](~[N&D1&v3&H2&0*&!R:2])~[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:6].[O&D1&v2&H1&0*&!R:5],[748],[1]
325,[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D2&v2&H0&0*&!R:3]~[*:4]~[*:5]~[O&D1&v2&H1&0*&!R:6].[O&D0&v2&H2&0*&!R:7]>>[*:5](~[O&D1&v2&H1&0*&!R:6])~[*:4]~[O&D1&v2&H1&0*&!R:3].[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:7],[748],[2]
