id,smarts,ni_ids
416,([#7:1].[#6:2]1:[#6:3]:[#6:4]:[#7:5]:[#6:6]:1).[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#8:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#7:1]-[#6:4]1-[#7:5]-[#6:6]:[#6:2]-[#6:3]-1-[#8:13].[#8:14],['rule0921']
417,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]1-[#6:9]:[#6:10]-[#6:11]=[#6:12]-[#6:13]-1-[#8:14]>>[#6:10]1:[#6:11]:[#6:12]:[#6:13]:[#6:8]:[#6:9]:1.[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:14]=[#8:7],['rule0447']
418,[#6:1].[#6:2]-[#6:3]>>[#6:2].[#6:1]-[#6:3],['rule0126']
419,[#6:1]1-[#6:2]-[#6:3]-[#6:4]=[#6:5]-[#6:6]-1>>([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]=[#6:6]),['rule0864']
420,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#7:8]>>[#6:7]-[#7:8].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0135']
421,[#6:1]-[#16:2].[#6:3]-[#7:4].[#8:5]>>[#16:2].[#6:1]-[#7:4].[#6:3]-[#8:5],['rule0715']
422,[#16:1].[#16:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#16:1]-[#16:2].[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1,"['rule0294', 'rule1053']"
423,[#6:1]=[#8:2].[#6:3]=[#8:4].[#7:5].[#8:6]-[#8:7]>>[#7:5]-[#6:1]-[#6:3]-[#8:4].[#8:2].[#8:6]=[#8:7],['rule1197']
424,([#6:1]-[#8:2].[#6:3]=[#8:4])>>([#6:1]=[#8:2].[#6:3]-[#8:4]),['rule0250']
425,[#6:1]-[#6:2]=[#6:3]-[#6:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1>>[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1.[#6:1]=[#6:2]-[#6:3]=[#6:4],['rule0358']
426,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8].[#8:9]=[#8:10]>>[#6:7]1-[#6:8]-[#8:10]-1.[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:9],['rule0077']
427,[#16:1].[#6:2]-[#16:3]>>[#16:1]-[#16:3].[#6:2],['rule0359']
428,[#6:1]-[#6:2].[#6:3]=[#8:4].[#8:5]>>[#6:1]-[#6:3]-[#8:4].[#6:2]-[#8:5],"['rule0248', 'rule0989']"
429,[#6:1]=[#8:2].[#8:3]-[#6:4](-[#8:5])-[#6:6]-[#6:7]-[#8:8]>>([#8:3].[#6:7]=[#8:8]).[#8:5]=[#6:4]-[#6:6]-[#6:1]-[#8:2],['rule0592']
430,[#6:1]=[#6:2].[#8:3]>>[#6:1]-[#6:2]-[#8:3],"['rule0020', 'rule0460']"
431,[#6:1]-[#6:2]-[#8:3]>>([#6:1].[#6:2]=[#8:3]),['rule0633']
432,[#6:1]-[#16:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#16:2].[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,"['rule0143', 'rule1170']"
433,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#6:8].[#8:9].[#8:10]>>[#6:7]-[#6:8].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:10]=[#8:9],['rule0322']
434,[#6:1].[#6:2]1=[#6:3]-[#7:4]-[#6:5]=[#6:6]-[#6:7]-1.[#8:8]=[#8:9]>>[#6:1]-[#8:8].[#6:2]1:[#6:7]:[#6:6]:[#6:5]:[#7+:4]:[#6:3]:1.[#8:9],['rule0004']
435,[#6:1]-[#6:2].[#8:3]=[#8:4]>>[#6:1]-[#8:3].[#6:2]=[#8:4],['rule0444']
436,[#6:1]-[#15:2].[#8:3]>>[#6:1].[#8:3]-[#15:2],['rule0552']
437,[#6:1]=[#6:2]-[#6:3].[#8:4]=[#8:5]>>[#6:3]=[#6:2]-[#6:1]-[#8:4]-[#8:5],['rule0131']
438,([#8:1].[#6:2]=[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]).[#8:9]-[#15:10]>>([#6:5]=[#6:6].[#6:7]=[#6:8].[#6:4]=[#6:3]-[#6:2].[#8:1]-[#15:10]).[#8:9],['rule0852']
439,[#16:1].[#6:2]-[#6:3]>>([#6:2].[#6:3]-[#16+:1]),['rule1039']
440,[#6:1]-[#6:2](-[#16:3])=[#7:4]-[#8:5]>>[#6:1]-[#7:4]=[#6:2]=[#16:3].[#8:5],['rule0507']
441,[#16:1].[#16:2].[#6:3]1:[#6:4]:[#7:5]:[#6:6]:[#6:7]:[#7:8]:1>>[#16:1]-[#16:2].[#6:3]1:[#6:4]-[#7:5]-[#6:6]:[#6:7]-[#7:8]-1,['rule1015']
442,[#6:1]-[#6:2](-[#6:3])-[#8:4]-[#8:5]>>[#6:1]-[#8:4]-[#6:2]=[#6:3].[#8:5],['rule0670']
443,([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]-[#6:6]-[#6:7](-[#6:8])=[#6:9]-[#6:10]-[#8:11])>>[#6:1]-[#6:2]-[#6:5]1-[#6:6]2-[#6:3]-[#6:4]-1-[#6:7](=[#6:8])-[#6:9]-[#6:10]-2.[#8:11],['rule0674']
444,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]=[#6:8]1-[#6:9]=[#6:10]-[#6:11](=[#8:12])-[#6:13]:[#6:14]-1>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:12]-[#6:11]1:[#6:10]:[#6:9]:[#6:8](-[#8:7]):[#6:14]:[#6:13]:1,['rule0531']
445,[#6:1]-[#8:2].[#7:3]:[#6:4]-[#7:5]>>[#6:1]-[#7:3]:[#6:4]=[#7:5].[#8:2],['rule1049']
446,[#6:1]-[#6:2].[#8:3]=[#8:4]>>[#6:1]=[#6:2].[#8:3]-[#8:4],['rule0109']
447,[#8:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5](=[#8:6])-[#6:7]-[#6:8]=[#8:9]>>[#8:6]-[#6:5]1:[#6:4]:[#6:3]:[#6:2]:[#6:8]:[#6:7]:1.[#8:1]=[#8:9],['rule0308']
448,[#6:1]-[#8:2]-[#6:3]-[#6:4]-[#8:5]>>[#6:1]-[#6:4]-[#6:3]=[#8:2].[#8:5],['rule0882']
449,[#16:1].[#6:2].[#6:3]=[#8:4]>>[#6:2]-[#16+:1].[#6:3]-[#8:4],['rule0883']
450,([#8:1].[#8:2]).[#6:3]=[#6:4]-[#8:5]-[#15:6].[#8:7]-[#15:8]>>([#8:1]-[#15:6].[#8:2]-[#15:8]).[#6:3]-[#6:4]=[#8:5].[#8:7],['rule1086']
451,[#6:1]=[#6:2].[#8:3]-[#6:4]1:[#6:5]:[#6:6]:[#6:7](-[#8:8]):[#6:9]:[#6:10]:1>>[#6:1]-[#6:2].[#8:3]=[#6:4]1-[#6:10]=[#6:9]-[#6:7](=[#8:8])-[#6:6]=[#6:5]-1,['rule1162']
452,[#6:1]=[#6:2]-[#6:3]-[#8:4]-[#8:5]>>[#6:3]=[#6:2]-[#6:1].[#8:4]=[#8:5],['rule0132']
453,[#6:1]-[#6:2]-[#8:3].[#8:4]>>[#6:1].[#6:2]=[#8:4].[#8:3],['rule0731']
454,[#16:1].[#16:2].[#8:3]=[#8:4]>>[#16:1]-[#16:2].[#8:3]-[#8:4],['rule0790']
455,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7].[#8:8]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:7]-[#8:8],['rule0410']
456,([#8:1].[#8:2]-[#6:3]-[#8:4]).[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1>>([#8:2].[#8:1]-[#6:3]=[#8:4]).[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1,['rule0471']
457,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8]-[#8:9].[#8:10]=[#8:11]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:10].[#8:9]=[#6:8]-[#6:7]-[#8:11],['rule0944']
458,([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]=[#6:6])>>[#6:1]1-[#6:2]-[#6:3]-[#6:4]=[#6:5]-[#6:6]-1,['rule0865']
459,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]:[#6:8]-[#7+:9].[#8:10]=[#8:11]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7+0:9].[#8:10]-[#6:7]:[#6:8]-[#8:11],['rule0178']
460,[#7:1]-[#6:2]-[#6:3]-[#8:4].[#8:5]>>[#6:3]-[#6:2]=[#8:5].[#7:1].[#8:4],['rule0783']
461,[#6:1]=[#6:2]-[#6:3]-[#8:4].[#8:5]>>[#6:3]=[#6:2]-[#6:1]-[#8:5].[#8:4],"['rule0211', 'rule0212']"
462,[#16:1].[#6:2]-[#8:3]>>([#8:3].[#6:2]-[#16:1]),['rule0279']
463,[#8:1]=[#6:2]1-[#6:3]-[#6:4]-[#6:5]=[#6:6]-1>>[#6:4]=[#6:5]-[#6:6]=[#6:2]1-[#6:3]-[#8:1]-1,['rule1043']
464,[#6:1]=[#6:2]-[#8:3].[#8:4]>>[#6:1]-[#6:2]=[#8:4].[#8:3],"['rule0584', 'rule1090']"
465,[#6:1]-[#8:2]-[#8:3]>>([#8:3].[#6:1]=[#8:2]),['rule0811']
466,[#6:1]-[#8:2]-[#6:3]-[#6:4]-[#8:5].[#8:6]-[#8:7]>>[#6:1]-[#8:6].[#6:3]=[#8:2].[#6:4]=[#8:5].[#8:7],['rule0935']
467,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#8:5]>>([#6:1]=[#6:2].[#6:3]=[#6:4]).[#8:5],['rule0867']
468,([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]-[#6:6]=[#6:7]-[#6:8]-[#8:9])>>[#6:1]-[#6:2]-[#6:8](-[#6:3]-[#6:4])=[#6:7]-[#6:6]=[#6:5].[#8:9],['rule0827']
469,[#16:1].[#6:2]-[#16:3]>>[#16:3].[#6:2]-[#16:1],"['rule0176', 'rule0382', 'rule0383', 'rule0465', 'rule0466']"
470,[#6:1]-[#6:2]=[#8:3].[#7:4].[#8:5]>>[#7:4]-[#6:2]-[#6:1]-[#8:5].[#8:3],['rule0782']
471,([#6:1]-[#6:2]-[#6:3].[#6:4]1-[#6:5]-[#6:6]-1).[#16:7]>>([#6:1]-[#6:3].[#6:4]=[#6:5]-[#6:6]).[#6:2]-[#16+:7],['rule1182']
472,[#6:1]-[#16:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#6:9]=[#8:10]>>[#16:2].[#6:1]-[#6:9]-[#8:10].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,"['rule0270', 'rule0707']"
473,[#6:1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#8:7]:[#6:8]:1.[#6:9]=[#8:10].[#8:11]>>[#6:1]-[#6:9]-[#8:10].[#6:4]1-[#6:3]:[#6:8]-[#8:7]-[#6:6]-[#6:5]-1.[#8:11]=[#8:2],['rule0323']
474,[#16:1].[#6:2].[#6:3]-[#6:4]>>([#6:3].[#6:4]).[#6:2]-[#16+:1],['rule0825']
475,[#6:1]#[#7:2].[#8:3]>>[#6:1]=[#7:2]-[#8:3],['rule0305']
476,([#6:1]=[#6:2]-[#6:3]=[#6:4].[#8:5]-[#8:6])>>[#8:5]-[#6:1]-[#6:2]=[#6:3]-[#6:4]-[#8:6],['rule0906']
477,[#16:1].[#6:2]-[#6:3]>>[#6:2].[#6:3]-[#16:1],"['rule0086', 'rule0275', 'rule0349', 'rule1073']"
478,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#7:8].[#8:9].[#8:10]>>([#7:8].[#8:10]=[#6:7]-[#8:9]).[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1,['rule0332']
479,[#6:1]-[#7:2].[#8:3].[#8:4]=[#8:5]>>[#6:1]=[#8:3].[#7:2].[#8:4]-[#8:5],"['rule0092', 'rule0113']"
480,[#6:1]-[#6:2]-[#8:3].[#6:4]1=[#6:5]-[#7:6]-[#6:7]=[#6:8]-[#6:9]-1.[#8:10]=[#8:11]>>[#6:1]-[#8:10].[#6:4]1:[#6:9]:[#6:8]:[#6:7]:[#7+:6]:[#6:5]:1.[#6:2]=[#8:3].[#8:11],"['rule0188', 'rule0959']"
481,[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16+:1].[#8:3],"['rule0010', 'rule0405', 'rule0757']"
482,[#6:1]-[#16+:2].[#7:3]>>[#16+0:2].[#6:1]-[#7+:3],['rule0121']
483,([#8:1].[#6:2]=[#8:3])>>[#6:2]-[#8:3]-[#8:1],['rule0810']
484,[#6:1]-[#7:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#7+:2],['rule0235']
485,([#6:1]=[#6:2].[#6:3]-[#8:4]).[#8:5]>>[#6:3]-[#6:1]-[#6:2]-[#8:5].[#8:4],['rule0369']
486,([#6:1]-[#6:2].[#6:3]=[#6:4]-[#6:5]).[#6:6]-[#16+:7]>>([#6:1]-[#6:6]-[#6:2].[#6:3]1-[#6:4]-[#6:5]-1).[#16+0:7],['rule1183']
487,([#7:1].[#7:2]).[#6:3]=[#8:4]>>[#7:1]-[#6:3]-[#7:2].[#8:4],['rule0952']
488,[#6:1].[#6:2]-[#7:3]-[#6:4]-[#7:5]>>([#7:5].[#6:2]=[#7:3]).[#6:1]-[#6:4],['rule0779']
489,[#6:1]=[#6:2]-[#8:3]-[#15:4].[#6:5]=[#8:6].[#8:7]>>[#8:7]-[#15:4].[#8:3]=[#6:2]-[#6:1]-[#6:5]-[#8:6],['rule0451']
490,[#6:1]=[#8:2].[#7:3].[#7:4]>>[#7:3]-[#6:1]-[#7:4].[#8:2],['rule0207']
491,([#6:1]=[#6:2]-[#6:3].[#6:4]-[#8:5])>>[#6:3]=[#6:2]-[#6:1]-[#6:4].[#8:5],['rule0278']
492,[#6:1]=[#8:2].[#6:3]=[#8:4].[#8:5]>>[#6:1]-[#6:3]-[#8:4].[#8:2]=[#8:5],['rule0351']
493,[#6:1]-[#7:2].[#8:3].[#8:4].[#8:5]-[#15:6]>>([#7:2].[#6:1]-[#8:3]).[#8:5].[#8:4]-[#15:6],['rule0737']
494,[#7:1]-[#6:2]-[#8:3]>>[#6:2]=[#8:3].[#7:1],"['rule0484', 'rule1144']"
495,[#6:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7+:6]:[#6:7]:1.[#8:8]>>[#6:1]-[#8:8].[#6:2]1=[#6:7]-[#7+0:6]-[#6:5]=[#6:4]-[#6:3]-1,"['rule0026', 'rule0267', 'rule0837']"
496,[#6:1].[#7:2]-[#6:3]-[#7:4].[#8:5]>>([#7:2].[#7:4]).[#6:1]-[#6:3]-[#8:5],['rule0301']
497,[#8:1]-[#6:2]-[#8:3]>>[#6:2]=[#8:1].[#8:3],"['rule0140', 'rule0651']"
498,([#8:1]-[#15:2].[#8:3]-[#15:4]).[#6:5]-[#6:6]=[#8:7].[#8:8]>>([#8:1].[#8:3]).[#6:5]=[#6:6]-[#8:7]-[#15:2].[#8:8]-[#15:4],['rule1087']
499,[#6:1]=[#8:2].[#8:3]-[#8:4]>>[#6:1]-[#8:2].[#8:3]=[#8:4],['rule0078']
500,[#6:1].[#8:2]=[#8:3]>>[#6:1]=[#8:2].[#8:3],['rule0174']
501,[#16:1].[#16:2].[#6:3]-[#7:4]-[#6:5]>>[#6:3]-[#16+:1].[#6:5]-[#16+:2].[#7:4],['rule0227']
502,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#6:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:14]-[#6:13]-[#6:1]1-[#6:2]=[#6:3]-[#6:4]-[#6:5]=[#6:6]-1,['rule0399']
503,[#6:1]=[#6:2]-[#6:3]=[#6:4].[#8:5]-[#8:6]>>[#6:1]-[#6:2]=[#6:3]-[#6:4].[#8:5]=[#8:6],['rule0939']
504,[#8:1]-[#6:2]-[#16:3]>>[#16:3].[#6:2]=[#8:1],['rule0437']
505,[#6:1]-[#8:2]-[#6:3]>>([#6:1].[#6:3]=[#8:2]),['rule0190']
506,[#6:1]-[#8:2].[#6:3]-[#8:4]>>[#6:1].[#6:3]=[#8:4].[#8:2],['rule0414']
507,[#6:1]=[#8:2].[#7:3]>>[#7:3]-[#6:1]-[#8:2],"['rule0483', 'rule1143']"
508,([#6:1]=[#6:2].[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#8:7])>>[#6:1]-[#6:2]1-[#6:6]-[#6:5]-1-[#6:4]=[#6:3].[#8:7],['rule0319']
509,[#6:1]-[#6:2]-[#8:3].[#6:4]=[#8:5]>>[#6:1]-[#6:4]-[#8:5].[#6:2]=[#8:3],"['rule0204', 'rule0273', 'rule0274']"
510,[#16:1].[#6:2]-[#6:3]=[#6:4]>>[#6:4]-[#16+:1].[#6:2]=[#6:3],['rule0545']
511,[#6:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7+:6]:[#6:7]:1.[#6:8]1:[#6:9]:[#6:10]:[#6:11]:[#7+:12]:[#6:13]:1.[#8:14]>>[#6:10]1=[#6:11]-[#7+0:12]-[#6:13]=[#6:8]-[#6:9]-1.[#6:2]1=[#6:7]-[#7+0:6]-[#6:5]=[#6:4]-[#6:3]-1.[#6:1]=[#8:14],['rule0165']
512,[#6:1]-[#6:2](-[#8:3])-[#6:4]-[#6:5]=[#8:6]>>[#6:1]=[#6:2]-[#6:4]=[#6:5]-[#8:6].[#8:3],['rule0464']
513,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]=[#6:8]1-[#6:9]=[#6:10]-[#6:11](=[#8:12])-[#6:13]=[#6:14]-1>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:12]-[#6:11]1:[#6:10]:[#6:9]:[#6:8](-[#8:7]):[#6:14]:[#6:13]:1,['rule0542']
514,[#7:1]-[#6:2]-[#6:3]-[#8:4].[#8:5]>>[#6:3]-[#6:2](-[#8:4])-[#8:5].[#7:1],['rule0787']
515,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#8:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:13]-[#6:1]1-[#6:2]:[#6:3]-[#6:4]=[#6:5]-[#6:6]-1-[#8:14],['rule0094']
516,[#6:1]-[#6:2]-[#6:3]=[#8:4].[#8:5]>>[#6:1]-[#8:4]-[#6:3]-[#6:2]-[#8:5],['rule0881']
517,[#6:1]#[#7:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#6:9]1=[#6:10]-[#7:11]-[#6:12]=[#6:13]-[#6:14]-1>>[#6:1]-[#7:2].[#6:13]1:[#6:14]:[#6:9]:[#6:10]:[#7+:11]:[#6:12]:1.[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,['rule1213']
518,([#7:1].[#6:2]-[#7+:3])>>[#6:2]-[#7+:1].[#7+0:3],['rule0624']
519,([#8:1].[#6:2]-[#8:3]).[#6:4]-[#8:5]>>([#6:2]-[#8:5].[#6:4]-[#8:1]).[#8:3],['rule1088']
520,[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16:1].[#8:3],"['rule0021', 'rule0059', 'rule0061', 'rule0089', 'rule0197', 'rule0254', 'rule0723', 'rule0806', 'rule1021']"
521,[#6:1]=[#8:2].[#7:3].[#8:4]-[#8:5]>>[#6:1]-[#7+:3].[#8:2].[#8:4]=[#8:5],['rule1083']
522,[#16:1].[#8:2]=[#8:3]>>[#8:2]=[#16:1]-[#8:3],['rule0401']
523,[#6:1]-[#6:2]-[#7:3].[#8:4]>>([#6:1].[#7:3]).[#6:2]=[#8:4],['rule0343']
524,[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5]>>[#6:1]-[#8:5].[#6:2]=[#6:3]-[#6:4],['rule0548']
525,([#6:1]-[#8:2].[#6:3]-[#8:4]).[#6:5]=[#8:6]>>([#6:1].[#6:3]-[#6:5]-[#8:6]).[#8:2]=[#8:4],['rule0445']
526,[#6:1]-[#16+:2].[Se:3]>>[#16+0:2].[#6:1]-[Se:3],['rule0831']
527,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#7:5].[#8:6]>>[#6:1]-[#6:2]=[#6:3]-[#6:4]=[#8:6].[#7:5],['rule0739']
528,[#7:1]-[#16:2].[#8:3]>>[#7:1].[#8:3]-[#16:2],"['rule0777', 'rule1070']"
529,[#6:1].[#6:2]=[#8:3].[#8:4]-[#6:5]1:[#6:6]:[#6:7]:[#6:8](-[#8:9]):[#6:10]:[#6:11]:1.[#8:12]=[#8:13]>>[#6:1]-[#6:2]-[#8:3].[#8:12].[#8:4]=[#6:5]1-[#6:11]:[#6:10]-[#6:8](=[#8:9])-[#6:7]2-[#8:13]-[#6:6]-1-2,['rule1105']
530,([#8:1].[#6:2]-[#6:3]-[#6:4](-[#8:5])-[#8:6]).[#8:7]>>([#8:5].[#6:2]-[#8:1]).[#6:3]=[#6:4]-[#8:7].[#8:6],['rule0287']
531,([#8:1].[#6:2]-[#16:3])>>[#16:3].[#6:2]-[#8:1],['rule0280']
532,[#6:1]-[#6:2]-[#6:3]-[#6:4].[#8:5]>>([#6:1].[#6:2]=[#6:3].[#6:4]-[#8:5]),['rule0314']
533,([#6:1].[#8:2]).([#6:3].[#8:4]).[#8:5]=[#8:6]>>[#6:1]-[#8:2].[#6:3]-[#8:4].[#8:5].[#8:6],['rule0576']
534,[#6:1]1:[#6:2]:[#6:3]:[#7+:4]:[#6:5]:[#6:6]:1.[#8:7]-[#8:8].[#8:9]-[#8:10]>>[#6:1]1:[#6:2]-[#6:3]-[#7+0:4]-[#6:5]-[#6:6]-1.[#8:10]=[#8:9].[#8:7]=[#8:8],['rule0675']
535,[#8:1].[#8:2]-[#15:3]>>([#8:2].[#8:1]-[#15:3]),"['rule0550', 'rule0568']"
536,[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5]>>([#6:2]=[#6:3]-[#6:4].[#6:1]-[#8:5]),['rule0277']
537,[#6:1]=[#6:2].[#7:3]>>[#6:1]-[#6:2]-[#7:3],"['rule0257', 'rule0303']"
538,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:7]-[#8:8].[#8:9]>>([#8:8].[#6:7]=[#6:6]-[#6:5]=[#6:4]-[#6:3]=[#6:2]-[#6:1]-[#8:9]),['rule0478']
539,([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5].[#6:6]-[#8:7])>>[#6:1]-[#6:2]-[#6:6]-[#6:3]-[#6:4]=[#6:5].[#8:7],['rule0220']
540,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#8:5]>>[#6:1]-[#6:2]=[#6:3]-[#6:4]=[#8:5],['rule0390']
541,[#6:1]-[#8:2].[#6:3]=[#8:4].[#6:5]=[#8:6].[#7:7]>>[#6:1]-[#6:3]-[#8:4].[#6:5]-[#7:7].[#8:2]=[#8:6],['rule0380']
542,[#6:1]1:[#6:2]:[#6:3]:[#7:4]:[#6:5]:[#7:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1>>[#6:1]1-[#6:2]-[#6:3]-[#7:4]-[#6:5]-[#7:6]-1.[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1,['rule0193']
543,[#6:1]-[#6:2]=[#6:3]-[#6:4]-[#8:5]>>[#6:1]=[#6:2]-[#6:3]=[#6:4].[#8:5],"['rule0230', 'rule0622']"
544,[#6:1]=[#6:2]-[#8:3]-[#15:4]-[#8:5].[#7:6]>>[#6:1]-[#6:2]=[#8:5].[#7:6]-[#15:4]-[#8:3],['rule0725']
545,[#6:1]=[#6:2]-[#8:3]-[#6:4]-[#8:5].[#8:6]>>([#6:4]=[#8:3].[#6:1]-[#6:2]=[#8:6]).[#8:5],['rule1148']
546,[#6:1]-[#6:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#6:1]=[#6:2].[#8:10].[#8:9],['rule0266']
547,[#6:1]1=[#6:2]-[#6:3]=[#6:4]-[#7:5]-[#6:6]-1.[#8:7]=[#8:8]>>[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#8:8],['rule0522']
548,[#6:1]-[#6:2]=[#8:3].[#7:4].[#7:5]>>[#7:4]-[#6:1]-[#6:2]-[#7:5].[#8:3],['rule1037']
549,[#8:1]-[#8:2].[#8:3]=[#16:4]>>[#16:4].[#8:3].[#8:1]=[#8:2],['rule0537']
550,[#6:1]-[#7:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#7:2],['rule0119']
551,[#6:1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1.[#6:9]=[#8:10].[#8:11]>>[#6:1]-[#6:9]-[#8:10].[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#8:11]=[#8:2],"['rule0187', 'rule0958']"
552,[#16:1].[#6:2]-[#6:3]-[#8:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1>>[#6:2]-[#16:1].[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1.[#6:3]=[#8:4],"['rule0269', 'rule0706']"
