id,smarts,ni_ids
529,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]=[#16:8]>>[#16:8].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:7],['rule0477']
530,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#6:8].[#8:9].[#8:10]>>[#6:7].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:10]=[#6:8]-[#8:9],['rule1202']
531,[#6:1]1:[#6:2]-[#7:3]-[#6:4]:[#6:5]-[#7:6]-1.[#6:7]=[#6:8]>>[#6:7]-[#6:8].[#6:1]1:[#7:6]:[#6:5]:[#6:4]:[#7:3]:[#6:2]-1,['rule0309']
532,([#8:1].[#6:2]=[#6:3]-[#6:4]).[#6:5]1=[#6:6]-[#7:7]-[#6:8]=[#6:9]-[#6:10]-1.[#8:11]=[#8:12]>>[#6:5]1:[#6:10]:[#6:9]:[#6:8]:[#7+:7]:[#6:6]:1.[#6:4]=[#6:3]-[#6:2]-[#8:1].[#8:11].[#8:12],['rule0533']
533,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7].[#8:8]=[#6:9]1-[#6:10]=[#6:11]-[#6:12](-[#8:13])-[#6:14]:[#6:15]-1>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:8]-[#6:9]1:[#6:10]:[#6:11]:[#6:12]:[#6:14]:[#6:15]:1.[#8:13]=[#8:7],['rule1046']
534,([#6:1].[#8:2]).[#16:3]-[#16:4]>>([#16:3].[#16:4]).[#6:1]-[#8:2],['rule1000']
535,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]1:[#6:8]:[#6:9]:[#8:10]:[#6:11]:[#6:12]:1.[#8:13].[#8:14]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:11]:[#6:12]-[#6:7]-[#6:8]:[#6:9]-[#8:10].[#8:13]=[#8:14],['rule0956']
536,[#7:1]-[#6:2]-[#6:3]-[#8:4].[#8:5]>>[#6:3]-[#6:2]=[#8:5].[#7:1].[#8:4],['rule0783']
537,[#6:1]1:[#6:2]:[#7:3]:[#6:4]:[#6:5]:[#7:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1=[#7:6]-[#6:5]:[#6:4]-[#7:3]-[#6:2]-1,['rule1179']
538,([#6:1]=[#8:2].[#6:3]-[#6:4]=[#8:5])>>[#6:3]=[#6:4]-[#8:5]-[#6:1]-[#8:2],['rule0873']
539,[#16:1].[#6:2].[#6:3]-[#6:4]>>([#6:3].[#6:4]).[#6:2]-[#16+:1],['rule0825']
540,[#6:1].[#6:2]=[#8:3].[#8:4]-[#6:5]1:[#6:6]:[#6:7]:[#6:8](-[#8:9]):[#6:10]:[#6:11]:1.[#8:12]=[#8:13]>>[#6:1]-[#6:2]-[#8:3].[#8:12].[#8:4]=[#6:5]1-[#6:11]:[#6:10]-[#6:8](=[#8:9])-[#6:7]2-[#8:13]-[#6:6]-1-2,['rule1105']
541,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]:[#6:8]-[#16:9]=[#8:10].[#8:11]=[#8:12]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:10]-[#16:9].[#8:11]-[#6:7]:[#6:8]-[#8:12],['rule0558']
542,[#6:1]-[#8:2]-[#6:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:10]>>[#6:1]-[#6:3].[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#8:10]=[#8:2],['rule0082']
543,([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6]-[#6:7].[#8:8]-[#15:9]).[#8:10]>>([#8:8].[#6:7]=[#6:6]-[#6:5]-[#6:1]-[#6:2]-[#6:3]-[#6:4]).[#8:10]-[#15:9],['rule0853']
544,([#7:1].[#6:2]-[#6:3]=[#8:4])>>[#6:2]=[#6:3]-[#7:1].[#8:4],['rule0511']
545,[#6:1]1=[#6:2]-[#6:3]=[#6:4]-[#7:5]-[#6:6]-1.[#8:7]=[#8:8]>>[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#8:8],['rule0522']
546,[#16:1].[#6:2]=[#6:3]-[#6:4]>>[#6:2]-[#6:3]-[#6:4]-[#16:1],['rule0625']
547,[#6:1]-[#16:2]=[#8:3].[#8:4]>>[#16:2].[#6:1].[#8:3]=[#8:4],['rule0627']
548,([#6:1]-[#7:2].[#6:3]-[#7:4])>>[#6:1]-[#7:4].[#6:3]-[#7:2],['rule0785']
549,[#16:1].[#6:2]-[#9:3]>>[#6:2]-[#16+:1].[#9:3],['rule1023']
550,[#8:1]=[#6:2]-[#6:3]-[#15:4]-[#8:5]>>[#6:3]=[#6:2]-[#8:5]-[#15:4]-[#8:1],['rule0809']
551,[#6:1]-[#7:2]:[#6:3]=[#7:4].[#8:5]>>[#6:1]-[#8:5].[#7:2]:[#6:3]-[#7:4],['rule1050']
552,([#8:1].[#6:2]=[#8:3]).[#8:4]=[#6:5]-[#6:6]-[#6:7]-[#8:8]>>[#6:7]=[#8:8].[#8:1]-[#6:5](-[#8:4])-[#6:6]-[#6:2]-[#8:3],['rule0591']
553,[#6:1]-[#6:2]-[#8:3].[#6:4]-[#8:5]>>[#6:1]-[#6:4].[#6:2]=[#8:3].[#8:5],"['rule0247', 'rule0990']"
554,[#8:1]=[#6:2](-[#6:3]=[#8:4])-[#6:5]=[#6:6]-[#6:7]:[#6:8]-[#8:9]>>[#8:1]-[#6:2]1:[#6:3]:[#6:8]:[#6:7]:[#6:6]:[#6:5]:1.[#8:4]=[#8:9],['rule0684']
555,[#6:1]1:[#7:2]:[#6:3]:[#6:4]:[#7:5]:[#6:6]-1.[#8:7]-[#6:8]1:[#6:9]:[#6:10]:[#6:11](-[#8:12]):[#6:13]:[#6:14]:1>>[#6:1]1:[#6:6]-[#7:5]-[#6:4]:[#6:3]-[#7:2]-1.[#8:12]=[#6:11]1-[#6:10]=[#6:9]-[#6:8](=[#8:7])-[#6:14]=[#6:13]-1,['rule0859']
556,[#16:1].[#6:2]-[#6:3]>>[#6:2].[#6:3]-[#16+:1],"['rule0046', 'rule0842']"
557,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#6:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:14]-[#6:13]-[#6:1]1-[#6:2]=[#6:3]-[#6:4]-[#6:5]=[#6:6]-1,['rule0399']
558,[#8:1].[#8:2]-[#6:3]-[#6:4]-[#6:5]-[#8:6]>>[#6:3]-[#6:4]-[#8:1].[#6:5]=[#8:6].[#8:2],['rule1092']
559,[#6:1]=[#6:2]-[#8:3]-[#15:4]-[#8:5].[#7:6]>>[#6:1]-[#6:2]=[#8:5].[#7:6]-[#15:4]-[#8:3],['rule0725']
560,[#8:1]-[#6:2]-[#6:3]-[#16:4]>>[#16:4].[#6:3]-[#6:2]=[#8:1],['rule1067']
561,[#6:1]-[#8:2]-[#6:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:10]>>([#6:1]=[#8:2].[#6:3]-[#8:10]).[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1,['rule1081']
562,[#6:1]=[#8:2].[#7:3].[#7:4]>>[#7:3]-[#6:1]-[#7:4].[#8:2],['rule0207']
563,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9]-[#6:10]-[#8:11]>>([#6:3]=[#6:2].[#6:7]=[#6:6].[#6:10]=[#6:1].[#6:5]=[#6:4].[#6:9]=[#6:8]).[#8:11],['rule0620']
564,[#6:1].[#6:2]=[#8:3]>>[#6:1]=[#6:2].[#8:3],['rule0209']
565,([#8:1].[#8:2]-[#6:3]-[#8:4]).[#6:5]-[#8:6]>>([#8:2].[#6:5]-[#8:1].[#6:3]=[#8:4]).[#8:6],['rule0856']
566,[#7:1]-[#6:2]=[#7:3].[#8:4]>>[#7:1].[#7:3]-[#6:2]=[#8:4],['rule0159']
567,[#6:1]-[#53:2].[#8:3].[#8:4]>>[#53:2].[#6:1].[#8:3]-[#8:4],['rule0823']
568,[#6:1]-[#16+:2].[#6:3]=[#8:4].[#7:5]>>[#16+0:2].[#6:1]-[#8:4]-[#6:3]-[#7:5],['rule0905']
569,[#6:1]-[#8:2].[#7:3]=[#6:4]1-[#6:5]-[#7:6]=[#6:7]-[#7:8]=[#6:9]-1.[#8:10]>>[#6:1].[#7:3]-[#6:4]1:[#6:5]:[#7:6]:[#6:7]:[#7:8]:[#6:9]:1.[#8:10]=[#8:2],['rule1155']
570,[#6:1].[#6:2]-[#16+:3].[#8:4]>>[#16+0:3].[#6:2].[#6:1]-[#8:4],['rule0252']
571,[#7:1]-[#6:2]=[#8:3]>>[#6:2]#[#7+:1].[#8:3],['rule1034']
572,[#6:1]-[#8:2].[#6:3]-[#8:4].[#6:5]=[#8:6]>>[#6:1].[#6:3]-[#6:5]-[#8:6].[#8:2]=[#8:4],['rule0044']
573,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]-[#6:9]1-[#6:10]=[#6:11]-[#6:12]-[#6:13]=[#6:14]-1>>[#6:10]1:[#6:11]:[#6:12]:[#6:13]:[#6:14]:[#6:9]:1.[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:8]=[#8:7],['rule0398']
574,[#6:1]-[#6:2]=[#16+:3]>>[#6:1]=[#6:2]-[#16+0:3],['rule0863']
575,[#6:1]-[#16:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#6:9]=[#8:10]>>[#16:2].[#6:1]-[#6:9]-[#8:10].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,"['rule0270', 'rule0707']"
576,[#6:1]1:[#6:2]:[#6:3]:[#7:4]:[#6:5]:[#7:6]:1.[#8:7]-[#6:8]1:[#6:9]:[#6:10]:[#6:11](-[#8:12]):[#6:13]:[#6:14]:1>>[#6:1]1-[#6:2]-[#6:3]-[#7:4]-[#6:5]-[#7:6]-1.[#8:12]=[#6:11]1-[#6:10]=[#6:9]-[#6:8](=[#8:7])-[#6:14]:[#6:13]-1,['rule0978']
577,[#8:1]=[#6:2]-[#6:3]:[#6:4]-[#7:5]-[#6:6]=[#8:7]>>[#6:2]1:[#6:3]:[#6:4]:[#7:5]:[#6:6]:1.[#8:1]=[#8:7],['rule0404']
578,[#6:1].[#6:2]-[#7:3].[#8:4]=[#8:5]>>[#6:1]-[#8:4].[#6:2]=[#7:3].[#8:5],['rule0693']
579,[#6:1]=[#7:2]-[#8:3]>>[#6:1]#[#7:2].[#8:3],['rule0304']
580,[#7:1]-[#6:2]-[#16:3].[#8:4]>>([#7:1].[#16:3]).[#6:2]=[#8:4],['rule0817']
581,([#6:1]=[#8:2].[#6:3]-[#8:4]-[#15:5]).[#6:6]-[#6:7]-[#8:8]>>[#6:6]-[#6:3]-[#8:4]-[#6:1]-[#8:2].[#6:7]-[#8:8]-[#15:5],['rule1030']
582,[#8:1].[#8:2]=[#16:3]>>[#16:3].[#8:1]-[#8:2],['rule0654']
583,([#6:1]-[#8:2].[#6:3]-[#8:4]).[#8:5]>>([#6:1].[#6:3].[#8:2]).[#8:4]=[#8:5],['rule0968']
584,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5](-[#6:6]-[#6:7])-[#6:8]=[#6:9].[#8:10]>>([#6:1].[#6:2]=[#6:3].[#6:6]=[#6:7].[#6:9]-[#6:8]=[#6:5]-[#6:4]-[#8:10]),['rule1035']
585,[#6:1]-[#6:2]-[#8:3].[#6:4]-[#7:5]:[#6:6]=[#7:7].[#8:8]=[#8:9]>>[#6:1]-[#8:8].[#6:2]=[#8:3].[#6:4]=[#8:9].[#7:5]:[#6:6]-[#7:7],['rule1172']
586,[#6:1]-[#6:2]-[#8:3].[#8:4]>>[#6:1].[#6:2]=[#8:4].[#8:3],['rule0731']
587,[#8:1]-[#8:2].[#8:3]=[#16:4]>>[#16:4].[#8:3].[#8:1]=[#8:2],['rule0537']
588,[#16:1].[#16:2].[#6:3]-[#17:4]>>[#16:1]-[#16:2].[#17:4].[#6:3],['rule0480']
589,[#8:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]-[#6:6](=[#8:7])-[#6:8]=[#8:9]>>[#8:7]-[#6:6]1:[#6:5]:[#6:4]:[#6:3]:[#6:2]:[#6:8]:1.[#8:1]=[#8:9],['rule1065']
590,[#6:1].[#6:2]1:[#6:3]-[#7:4]-[#6:5]:[#6:6]-[#7:7]-1.[#7:8]-[#6:9]-[#7:10]>>([#7:10].[#7:8]).[#6:1]-[#6:9].[#6:2]1:[#7:7]:[#6:6]:[#6:5]:[#7:4]:[#6:3]-1,['rule1019']
591,[#6:1]-[#6:2]-[#8:3].[#6:4]-[#7:5].[#8:6]=[#8:7]>>[#6:1]-[#8:6].[#6:2]=[#8:3].[#6:4]=[#8:7].[#7:5],['rule0381']
592,[#8:1]-[#6:2]-[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#8:7]>>[#6:3]=[#6:4]-[#6:5]=[#6:6].[#6:2]=[#8:1].[#8:7],['rule0574']
593,([#6:1]=[#6:2].[#6:3]-[#8:4])>>[#6:1]1-[#6:2]-[#6:3]-1.[#8:4],['rule0397']
594,[#8:1]-[#15:2].[#8:3]=[#6:4]-[#6:5]-[#6:6]-[#8:7]>>[#6:5]=[#6:4]-[#8:3]-[#15:2].[#6:6]=[#8:7].[#8:1],['rule0452']
595,[#6:1].[#6:2]=[#6:3]-[#6:4]-[#6:5]-[#8:6].[#6:7]=[#6:8]-[#6:9]-[#6:10]-[#8:11]>>[#6:1]-[#6:10]-[#6:9]=[#6:8]-[#6:7]-[#6:5]-[#6:4]=[#6:3]-[#6:2].[#8:11].[#8:6],['rule1113']
596,([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]-[#6:6]=[#6:7]-[#6:8]-[#8:9])>>[#6:1]-[#6:2]-[#6:8](-[#6:3]-[#6:4])=[#6:7]-[#6:6]=[#6:5].[#8:9],['rule0827']
597,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#7:7]=[#6:8]1-[#6:9]-[#7:10]=[#6:11]-[#7:12]=[#6:13]-1>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7:7]-[#6:8]1:[#6:13]:[#7:12]:[#6:11]:[#7:10]:[#6:9]:1,['rule1158']
598,[#6:1]-[#6:2]-[#16:3].[#8:4].[#8:5]=[#6:6]-[#16:7]>>[#16:3].[#16:7].[#6:1]=[#6:6]-[#8:5].[#6:2]=[#8:4],['rule0835']
599,[#6:1]=[#6:2].[#8:3]=[#16:4]-[#8:5]>>[#6:1]-[#6:2]-[#16:4].[#8:3]=[#8:5],['rule0661']
600,[#6:1].[#8:2]=[#8:3]>>[#6:1]-[#8:2]-[#8:3],['rule0538']
601,[#6:1]1-[#6:2]-[#6:3]-[#6:4]=[#6:5]-[#6:6]-1>>([#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]=[#6:6]),['rule0864']
602,[#8:1].[#8:2]-[#6:3]1:[#6:4]:[#6:5]:[#7:6]:[#6:7]:[#6:8]:1>>[#7:6]-[#6:5]:[#6:4]-[#6:3](=[#8:2])-[#6:8]-[#6:7]=[#8:1],['rule0602']
603,[#6:1].[#8:2]=[#8:3]>>[#6:1]=[#8:2].[#8:3],['rule0174']
604,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#7:7]-[#6:8]1-[#7:9]-[#6:10]:[#6:11]-[#6:12]-1-[#8:13].[#8:14]>>([#7:7].[#6:11]1:[#6:12]:[#6:8]:[#7:9]:[#6:10]:1).[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:13]=[#8:14],['rule0920']
605,[#6:1]-[#6:2]-[#8:3].[#8:4]=[#8:5]>>[#6:1]=[#8:4].[#6:2]=[#8:3].[#8:5],['rule0352']
606,[#6:1]-[#8:2].[#8:3]-[#8:4]>>([#6:1].[#8:2]).[#8:3]=[#8:4],['rule0681']
607,[#35:1].[#6:2]-[#16:3]>>[#16:3].[#6:2]-[#35:1],['rule0979']
608,[#6:1]-[#6:2]-[#6:3]-[#6:4](-[#6:5])-[#8:6].[#8:7]>>([#6:1]=[#6:2].[#6:4]=[#6:5].[#6:3]-[#8:7]).[#8:6],['rule1129']
609,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6](-[#16:7]):[#6:8]:1-[#8:9]>>[#16:7].[#8:1]=[#6:2]1-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:8]-1=[#8:9],['rule0844']
610,([#6:1]-[#8:2].[#6:3]-[#8:4])>>([#6:1].[#6:3]=[#8:4]).[#8:2],"['rule0071', 'rule1080']"
611,[#7:1]-[#6:2]:[#6:3]-[#6:4](=[#8:5])-[#6:6]-[#6:7]=[#8:8]>>[#8:8].[#8:5]-[#6:4]1:[#6:3]:[#6:2]:[#7:1]:[#6:7]:[#6:6]:1,['rule0603']
612,[#6:1]-[#6:2](-[#8:3])-[#6:4]-[#6:5]-[#8:6].[#8:7]-[#15:8]>>[#6:1]=[#6:2]-[#6:4].[#6:5]=[#8:6].[#8:7].[#8:3]-[#15:8],['rule0781']
613,[#6:1]-[#6:2]=[#8:3].[#7:4]-[#15:5]-[#8:6]>>[#6:1]=[#6:2]-[#8:6]-[#15:5]-[#8:3].[#7:4],['rule0724']
614,[#6:1]=[#8:2].[#8:3].[#8:4]>>[#6:1]-[#8:2].[#8:3]-[#8:4],['rule0894']
615,[#6:1]-[#6:2]=[#6:3].[#6:4]-[#8:5].[#6:6]=[#6:7]-[#6:8]-[#6:9]-[#8:10]>>[#6:1]=[#6:2]-[#6:3]-[#6:9]-[#6:8]=[#6:7]-[#6:6]-[#6:4].[#8:10].[#8:5],['rule1104']
616,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]-[#8:8]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:7].[#8:8],['rule0411']
617,([#8:1].[#6:2]-[#8:3]-[#6:4]-[#8:5]).[#8:6]>>([#6:2]-[#8:6].[#8:1]-[#6:4]-[#8:3]).[#8:5],['rule1032']
618,[#7:1]-[#6:2]-[#6:3]-[#7:4].[#8:5]>>[#6:2]-[#6:3]=[#8:5].[#7:1].[#7:4],['rule1038']
619,([#6:1]=[#6:2].[#6:3]=[#6:4]).[#8:5]>>[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#8:5],['rule0866']
620,[#6:1]=[#6:2]-[#6:3]-[#8:4]>>[#6:3]=[#6:2]-[#6:1]-[#8:4],['rule0860']
621,[#8:1].[#8:2]=[#16:3]-[#16:4]>>[#8:1]-[#16:4].[#8:2]-[#16:3],['rule0365']
622,[#6:1]-[#6:2]=[#8:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#6:8]:[#6:9]:1>>[#6:1]=[#6:2]-[#8:3]-[#6:4]1-[#6:5]-[#6:6]=[#6:7]-[#6:8]=[#6:9]-1,['rule0567']
623,[#16:1]-[Se:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#16:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[Se:2],['rule0871']
624,[#6:1]=[#8:2].[#7:3].[#8:4]-[#8:5]>>[#6:1]-[#7+:3].[#8:2].[#8:4]=[#8:5],['rule1083']
625,[#6:1]-[#6:2]-[#8:3].[#6:4]-[#8:5].[#8:6]=[#8:7]>>[#6:1]-[#8:6].[#6:2]=[#8:3].[#6:4]=[#8:5].[#8:7],['rule0664']
626,[#6:1]-[#6:2]-[#7:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:10]>>[#6:2]-[#6:1]=[#8:10].[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#7:3],['rule1012']
627,[#6:1]-[#6:2]=[#6:3]-[#6:4]=[#8:5].[#6:6]1=[#6:7]-[#7:8]-[#6:9]=[#6:10]-[#6:11]-1>>[#6:10]1:[#6:11]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#8:5],['rule0678']
628,([#6:1].[#8:2]).([#6:3].[#8:4]).[#8:5]=[#8:6]>>[#6:1]-[#8:2].[#6:3]-[#8:4].[#8:5].[#8:6],['rule0576']
629,[#6:1]-[#8:2].[#6:3]=[#8:4].[#8:5]=[#16:6]>>[#16:6].[#6:1]-[#6:3]-[#8:4].[#8:2]=[#8:5],['rule1145']
630,[#6:1]=[#6:2].[#8:3]-[#8:4]>>[#6:1]1-[#6:2]-[#8:3]-1.[#8:4],['rule0495']
631,[#8:1].[#8:2]=[#6:3]1-[#6:4]=[#6:5]-[#6:6](=[#8:7])-[#6:8]2-[#8:9]-[#6:10]-1-2>>[#8:2]-[#6:3]1:[#6:10]:[#6:8]:[#6:6](-[#8:7]):[#6:5]:[#6:4]:1.[#8:1]=[#8:9],['rule0916']
632,[#6:1]-[#6:2]-[#6:3]-[#8:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:11]>>[#6:1]-[#6:3]-[#6:2].[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1.[#8:11]=[#8:4],['rule0523']
633,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#6:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:14]-[#6:13]-[#6:1]1-[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6]-1,['rule0330']
634,[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]=[#6:7].[#8:8]>>([#6:3]=[#6:2]-[#6:1]-[#8:8].[#6:7]-[#6:6]-[#6:5]=[#6:4]),['rule1199']
635,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]1-[#6:9]=[#6:10]-[#6:11]=[#6:12]-[#6:13]-1-[#8:14]>>[#6:10]1:[#6:11]:[#6:12]:[#6:13]:[#6:8]:[#6:9]:1.[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:14]=[#8:7],['rule0103']
636,[#6:1]-[#6:2].[#8:3].[#8:4]-[#15:5]>>[#6:1].[#6:2]-[#8:4].[#8:3]-[#15:5],['rule0402']
637,[#6:1]-[#7:2].[#8:3].[#8:4].[#8:5]-[#15:6]>>([#7:2].[#6:1]-[#8:3]).[#8:5].[#8:4]-[#15:6],['rule0737']
638,([#6:1].[#6:2]=[#6:3].[#6:4]=[#6:5].[#6:6]-[#6:7]=[#6:8]-[#6:9]-[#8:10])>>[#6:1]-[#6:2]-[#6:3]-[#6:9]-[#6:8](-[#6:4]-[#6:5])-[#6:7]=[#6:6].[#8:10],['rule1036']
639,[#6:1]1:[#6:2]:[#6:3]:[#7:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#8:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:13]=[#6:3]-[#7:4]-[#6:5]=[#6:6]-[#6:1]-[#6:2]=[#8:14],['rule0687']
640,[#6:1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1.[#8:9]>>[#6:1].[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#8:2]=[#8:9],['rule0005']
641,[#6:1]=[#6:2]-[#7:3]>>[#6:1]-[#6:2]=[#7:3],['rule0289']
642,[#6:1]-[#8:2].[#6:3]=[#7:4].[#8:5]>>[#6:1].[#6:3]-[#7:4].[#8:2]=[#8:5],['rule0692']
643,([#7:1].[#6:2]-[#8:3])>>[#6:2]-[#7:1].[#8:3],['rule0106']
644,[#6:1]-[#6:2](-[#16:3])=[#7:4]-[#8:5]>>[#6:1]-[#7:4]=[#6:2]=[#16:3].[#8:5],['rule0507']
645,[#7:1].[#8:2]=[#6:3]-[#6:4]-[#8:5]>>[#7:1]-[#6:3]-[#6:4]=[#8:5].[#8:2],['rule0937']
646,[#6:1]=[#6:2]-[#8:3].[#8:4]>>[#6:1]-[#6:2]=[#8:4].[#8:3],"['rule0584', 'rule1090']"
647,[#8:1]-[#6:2]1-[#6:3]=[#6:4]-[#8:5]-[#6:6]:[#6:7]-1>>[#6:3]1:[#6:4]:[#8+:5]:[#6:6]:[#6:7]:[#6:2]:1.[#8:1],['rule0658']
648,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#7:7]-[#6:8]:[#6:9]-[#6:10]-[#8:11].[#8:12]=[#8:13]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#6:10]=[#8:11].[#7:7].[#8:12]-[#6:8]:[#6:9]-[#8:13],['rule1003']
649,[#6:1]-[#6:2]=[#6:3]-[#6:4]=[#6:5]-[#6:6]=[#6:7]>>[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:7],['rule0977']
650,[#6:1]=[#8:2].[#8:3]-[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#6:8]:[#6:9]:1-[#8:10]>>[#6:1]-[#8:2].[#8:10]=[#6:9]1-[#6:8]:[#6:7]-[#6:6]:[#6:5]-[#6:4]-1=[#8:3],['rule1151']
651,[#6:1]-[#9:2].[#8:3]>>[#6:1]-[#8:3].[#9:2],['rule1126']
652,([#6:1]-[#8:2].[#6:3]-[#8:4]).[#6:5]=[#8:6]>>([#6:1].[#6:3]-[#6:5]-[#8:6]).[#8:2]=[#8:4],['rule0445']
653,[#8:1].[#9:2]-[#15:3]>>[#8:1]-[#15:3].[#9:2],['rule1063']
654,[#16:1].[#8:2]-[#16:3]>>[#16:1]-[#16:3].[#8:2],"['rule0553', 'rule0814', 'rule0915']"
655,([#7+:1]-[Co-3:2].[#8:3]-[#15:4]).[#8:5]>>([#7+0:1].[#8:3]).([Co-2:2].[#8:5]-[#15:4]),['rule0774']
